id,label,description,url,x,y,cluster,weight<Links>,weight<Total link strength>
t/YufeiTao,Yufei Tao,<h2><b>Yufei Tao</b></h2><h3>dblp_id: t/YufeiTao</h3><h3>DBLP URL: <a href='https://dblp.org/pid/t/YufeiTao'>https://dblp.org/pid/t/YufeiTao</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/t/YufeiTao,0.3992,0.1394,4,61,492
y/JXuYu,Jeffrey Xu Yu,<h2><b>Jeffrey Xu Yu</b></h2><h3>dblp_id: y/JXuYu</h3><h3>DBLP URL: <a href='https://dblp.org/pid/y/JXuYu'>https://dblp.org/pid/y/JXuYu</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/y/JXuYu,0.6974,0.4288,6,92,1414
13/6769-1,Ying Zhang 0001,<h2><b>Ying Zhang 0001</b></h2><h3>dblp_id: 13/6769-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/13/6769-1'>https://dblp.org/pid/13/6769-1</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/13/6769-1,1.1026,0.3356,6,36,1130
64/6249,Sourangshu Bhattacharya,<h2><b>Sourangshu Bhattacharya</b></h2><h3>dblp_id: 64/6249</h3><h3>DBLP URL: <a href='https://dblp.org/pid/64/6249'>https://dblp.org/pid/64/6249</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/64/6249,0.2313,-0.8041,2,6,74
52/6987,Niloy Ganguly,<h2><b>Niloy Ganguly</b></h2><h3>dblp_id: 52/6987</h3><h3>DBLP URL: <a href='https://dblp.org/pid/52/6987'>https://dblp.org/pid/52/6987</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/52/6987,0.3221,-0.9176,2,25,560
162/5030,Arpita Biswas,<h2><b>Arpita Biswas</b></h2><h3>dblp_id: 162/5030</h3><h3>DBLP URL: <a href='https://dblp.org/pid/162/5030'>https://dblp.org/pid/162/5030</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/162/5030,0.5316,0.9489,2,1,8
116/1678,Abhijnan Chakraborty,<h2><b>Abhijnan Chakraborty</b></h2><h3>dblp_id: 116/1678</h3><h3>DBLP URL: <a href='https://dblp.org/pid/116/1678'>https://dblp.org/pid/116/1678</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/116/1678,0.2622,-0.8562,2,5,82
83/9923,Niyati Chhaya,<h2><b>Niyati Chhaya</b></h2><h3>dblp_id: 83/9923</h3><h3>DBLP URL: <a href='https://dblp.org/pid/83/9923'>https://dblp.org/pid/83/9923</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/83/9923,0.5299,0.9046,7,19,114
29/5841,Monojit Choudhury,<h2><b>Monojit Choudhury</b></h2><h3>dblp_id: 29/5841</h3><h3>DBLP URL: <a href='https://dblp.org/pid/29/5841'>https://dblp.org/pid/29/5841</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/29/5841,0.387,-0.9105,2,15,180
46/8779,Maunendra Sankar Desarkar,<h2><b>Maunendra Sankar Desarkar</b></h2><h3>dblp_id: 46/8779</h3><h3>DBLP URL: <a href='https://dblp.org/pid/46/8779'>https://dblp.org/pid/46/8779</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/46/8779,0.7303,1.0306,7,2,4
06/900-1,Saptarshi Ghosh 0001,<h2><b>Saptarshi Ghosh 0001</b></h2><h3>dblp_id: 06/900-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/06/900-1'>https://dblp.org/pid/06/900-1</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/06/900-1,0.3715,-0.8334,2,7,136
77/2307-2,Pawan Goyal 0002,<h2><b>Pawan Goyal 0002</b></h2><h3>dblp_id: 77/2307-2</h3><h3>DBLP URL: <a href='https://dblp.org/pid/77/2307-2'>https://dblp.org/pid/77/2307-2</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/77/2307-2,0.6762,0.8007,2,7,220
g/ManishGupta1,Manish Gupta 0001,<h2><b>Manish Gupta 0001</b></h2><h3>dblp_id: g/ManishGupta1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/g/ManishGupta1'>https://dblp.org/pid/g/ManishGupta1</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/g/ManishGupta1,0.591,0.9432,7,28,360
71/9649,Megha Khosla,<h2><b>Megha Khosla</b></h2><h3>dblp_id: 71/9649</h3><h3>DBLP URL: <a href='https://dblp.org/pid/71/9649'>https://dblp.org/pid/71/9649</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/71/9649,0.4078,-0.9332,2,2,8
160/4306,Amrith Krishna,<h2><b>Amrith Krishna</b></h2><h3>dblp_id: 160/4306</h3><h3>DBLP URL: <a href='https://dblp.org/pid/160/4306'>https://dblp.org/pid/160/4306</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/160/4306,0.3306,-0.9754,2,6,64
131/9628,Srijan Kumar,<h2><b>Srijan Kumar</b></h2><h3>dblp_id: 131/9628</h3><h3>DBLP URL: <a href='https://dblp.org/pid/131/9628'>https://dblp.org/pid/131/9628</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/131/9628,0.5365,0.9818,7,10,76
97/5147,Ponnurangam Kumaraguru,<h2><b>Ponnurangam Kumaraguru</b></h2><h3>dblp_id: 97/5147</h3><h3>DBLP URL: <a href='https://dblp.org/pid/97/5147'>https://dblp.org/pid/97/5147</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/97/5147,0.682,0.8644,7,18,128
m/PabitraMitra,Pabitra Mitra,<h2><b>Pabitra Mitra</b></h2><h3>dblp_id: m/PabitraMitra</h3><h3>DBLP URL: <a href='https://dblp.org/pid/m/PabitraMitra'>https://dblp.org/pid/m/PabitraMitra</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/m/PabitraMitra,0.5063,0.9658,2,3,12
87/8324,Mainack Mondal,<h2><b>Mainack Mondal</b></h2><h3>dblp_id: 87/8324</h3><h3>DBLP URL: <a href='https://dblp.org/pid/87/8324'>https://dblp.org/pid/87/8324</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/87/8324,0.3263,-0.8382,2,6,32
m/AnimeshMukherjee,Animesh Mukherjee 0001,<h2><b>Animesh Mukherjee 0001</b></h2><h3>dblp_id: m/AnimeshMukherjee</h3><h3>DBLP URL: <a href='https://dblp.org/pid/m/AnimeshMukherjee'>https://dblp.org/pid/m/AnimeshMukherjee</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/m/AnimeshMukherjee,0.38,-0.8686,2,8,256
61/11469,Soumajit Pramanik,<h2><b>Soumajit Pramanik</b></h2><h3>dblp_id: 61/11469</h3><h3>DBLP URL: <a href='https://dblp.org/pid/61/11469'>https://dblp.org/pid/61/11469</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/61/11469,0.1594,-0.8377,2,5,36
38/768,Sayan Ranu,<h2><b>Sayan Ranu</b></h2><h3>dblp_id: 38/768</h3><h3>DBLP URL: <a href='https://dblp.org/pid/38/768'>https://dblp.org/pid/38/768</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/38/768,0.0994,-0.8985,2,20,192
96/7128,Rishiraj Saha Roy,<h2><b>Rishiraj Saha Roy</b></h2><h3>dblp_id: 96/7128</h3><h3>DBLP URL: <a href='https://dblp.org/pid/96/7128'>https://dblp.org/pid/96/7128</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/96/7128,-0.2925,-0.8151,2,10,190
96/3834,Shourya Roy,<h2><b>Shourya Roy</b></h2><h3>dblp_id: 96/3834</h3><h3>DBLP URL: <a href='https://dblp.org/pid/96/3834'>https://dblp.org/pid/96/3834</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/96/3834,0.5384,0.8018,2,18,98
139/5123,Koustav Rudra,<h2><b>Koustav Rudra</b></h2><h3>dblp_id: 139/5123</h3><h3>DBLP URL: <a href='https://dblp.org/pid/139/5123'>https://dblp.org/pid/139/5123</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/139/5123,0.2999,-0.975,2,14,110
139/2312,Sandipan Sikdar,<h2><b>Sandipan Sikdar</b></h2><h3>dblp_id: 139/2312</h3><h3>DBLP URL: <a href='https://dblp.org/pid/139/2312'>https://dblp.org/pid/139/2312</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/139/2312,0.3767,-0.9472,2,4,66
96/4770,Mayank Singh 0001,<h2><b>Mayank Singh 0001</b></h2><h3>dblp_id: 96/4770</h3><h3>DBLP URL: <a href='https://dblp.org/pid/96/4770'>https://dblp.org/pid/96/4770</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/96/4770,0.356,-0.969,2,7,146
31/4182,Balaji Vasan Srinivasan,<h2><b>Balaji Vasan Srinivasan</b></h2><h3>dblp_id: 31/4182</h3><h3>DBLP URL: <a href='https://dblp.org/pid/31/4182'>https://dblp.org/pid/31/4182</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/31/4182,0.6133,0.9935,7,14,100
61/3091,Jaideep Vaidya,<h2><b>Jaideep Vaidya</b></h2><h3>dblp_id: 61/3091</h3><h3>DBLP URL: <a href='https://dblp.org/pid/61/3091'>https://dblp.org/pid/61/3091</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/61/3091,-0.006,0.0045,15,14,96
c/SurajitChaudhuri,Surajit Chaudhuri,<h2><b>Surajit Chaudhuri</b></h2><h3>dblp_id: c/SurajitChaudhuri</h3><h3>DBLP URL: <a href='https://dblp.org/pid/c/SurajitChaudhuri'>https://dblp.org/pid/c/SurajitChaudhuri</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/c/SurajitChaudhuri,-0.5981,0.1279,1,77,776
d/AlexDelis,Alex Delis,<h2><b>Alex Delis</b></h2><h3>dblp_id: d/AlexDelis</h3><h3>DBLP URL: <a href='https://dblp.org/pid/d/AlexDelis'>https://dblp.org/pid/d/AlexDelis</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/d/AlexDelis,-0.7126,-0.3855,4,23,104
46/3522,Bolin Ding,<h2><b>Bolin Ding</b></h2><h3>dblp_id: 46/3522</h3><h3>DBLP URL: <a href='https://dblp.org/pid/46/3522'>https://dblp.org/pid/46/3522</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/46/3522,0.2446,0.3705,9,52,488
92/2820,Alexandros Ntoulas,<h2><b>Alexandros Ntoulas</b></h2><h3>dblp_id: 92/2820</h3><h3>DBLP URL: <a href='https://dblp.org/pid/92/2820'>https://dblp.org/pid/92/2820</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/92/2820,-1.0147,0.6483,4,7,38
p/JMPatel,Jignesh M. Patel,<h2><b>Jignesh M. Patel</b></h2><h3>dblp_id: p/JMPatel</h3><h3>DBLP URL: <a href='https://dblp.org/pid/p/JMPatel'>https://dblp.org/pid/p/JMPatel</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/p/JMPatel,-0.7262,0.3041,1,65,398
32/6122,Yinghui Wu,<h2><b>Yinghui Wu</b></h2><h3>dblp_id: 32/6122</h3><h3>DBLP URL: <a href='https://dblp.org/pid/32/6122'>https://dblp.org/pid/32/6122</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/32/6122,-0.839,0.7111,10,18,148
32/7263,Jana Giceva,<h2><b>Jana Giceva</b></h2><h3>dblp_id: 32/7263</h3><h3>DBLP URL: <a href='https://dblp.org/pid/32/7263'>https://dblp.org/pid/32/7263</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/32/7263,-0.9841,0.11,3,12,50
g/JohannesGehrke,Johannes Gehrke,<h2><b>Johannes Gehrke</b></h2><h3>dblp_id: g/JohannesGehrke</h3><h3>DBLP URL: <a href='https://dblp.org/pid/g/JohannesGehrke'>https://dblp.org/pid/g/JohannesGehrke</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/g/JohannesGehrke,-0.3488,0.1351,1,73,608
k/AlfonsKemper,Alfons Kemper,<h2><b>Alfons Kemper</b></h2><h3>dblp_id: k/AlfonsKemper</h3><h3>DBLP URL: <a href='https://dblp.org/pid/k/AlfonsKemper'>https://dblp.org/pid/k/AlfonsKemper</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/k/AlfonsKemper,-0.9592,0.0088,3,37,616
167/6469,Andreas Kipf,<h2><b>Andreas Kipf</b></h2><h3>dblp_id: 167/6469</h3><h3>DBLP URL: <a href='https://dblp.org/pid/167/6469'>https://dblp.org/pid/167/6469</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/167/6469,-0.8823,0.1574,3,21,284
30/4308-1,Arun Kumar 0001,<h2><b>Arun Kumar 0001</b></h2><h3>dblp_id: 30/4308-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/30/4308-1'>https://dblp.org/pid/30/4308-1</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/30/4308-1,-0.699,0.694,1,31,184
10/11150,Viktor Leis,<h2><b>Viktor Leis</b></h2><h3>dblp_id: 10/11150</h3><h3>DBLP URL: <a href='https://dblp.org/pid/10/11150'>https://dblp.org/pid/10/11150</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/10/11150,-0.9542,-0.0603,3,14,260
n/ThomasNeumann,Thomas Neumann 0001,<h2><b>Thomas Neumann 0001</b></h2><h3>dblp_id: n/ThomasNeumann</h3><h3>DBLP URL: <a href='https://dblp.org/pid/n/ThomasNeumann'>https://dblp.org/pid/n/ThomasNeumann</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/n/ThomasNeumann,-1.0339,-0.0108,3,67,798
45/4887,Peter R. Pietzuch,<h2><b>Peter R. Pietzuch</b></h2><h3>dblp_id: 45/4887</h3><h3>DBLP URL: <a href='https://dblp.org/pid/45/4887'>https://dblp.org/pid/45/4887</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/45/4887,-0.9295,0.4073,16,13,88
08/3969,Holger Pirk,<h2><b>Holger Pirk</b></h2><h3>dblp_id: 08/3969</h3><h3>DBLP URL: <a href='https://dblp.org/pid/08/3969'>https://dblp.org/pid/08/3969</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/08/3969,-0.5429,0.4973,3,17,86
68/1297,Rachel Pottinger,<h2><b>Rachel Pottinger</b></h2><h3>dblp_id: 68/1297</h3><h3>DBLP URL: <a href='https://dblp.org/pid/68/1297'>https://dblp.org/pid/68/1297</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/68/1297,-0.1794,-0.0684,1,23,86
56/7016,Mohammad Sadoghi,<h2><b>Mohammad Sadoghi</b></h2><h3>dblp_id: 56/7016</h3><h3>DBLP URL: <a href='https://dblp.org/pid/56/7016'>https://dblp.org/pid/56/7016</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/56/7016,-0.3815,-0.3638,10,26,166
s/RalfSchenkel,Ralf Schenkel,<h2><b>Ralf Schenkel</b></h2><h3>dblp_id: s/RalfSchenkel</h3><h3>DBLP URL: <a href='https://dblp.org/pid/s/RalfSchenkel'>https://dblp.org/pid/s/RalfSchenkel</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/s/RalfSchenkel,-0.6651,-0.6622,2,17,270
h/KatjaHose,Katja Hose,<h2><b>Katja Hose</b></h2><h3>dblp_id: h/KatjaHose</h3><h3>DBLP URL: <a href='https://dblp.org/pid/h/KatjaHose'>https://dblp.org/pid/h/KatjaHose</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/h/KatjaHose,-0.2774,-0.617,2,34,288
81/9436-1,Da Yan 0001,<h2><b>Da Yan 0001</b></h2><h3>dblp_id: 81/9436-1</h3><h3>DBLP URL: <a href='https://dblp.org/pid/81/9436-1'>https://dblp.org/pid/81/9436-1</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/81/9436-1,-0.3493,-0.403,6,27,268
92/9686,Nikolay Yakovets,<h2><b>Nikolay Yakovets</b></h2><h3>dblp_id: 92/9686</h3><h3>DBLP URL: <a href='https://dblp.org/pid/92/9686'>https://dblp.org/pid/92/9686</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/92/9686,-0.5879,-0.5679,10,18,114
w/GerhardWeikum,Gerhard Weikum,<h2><b>Gerhard Weikum</b></h2><h3>dblp_id: w/GerhardWeikum</h3><h3>DBLP URL: <a href='https://dblp.org/pid/w/GerhardWeikum'>https://dblp.org/pid/w/GerhardWeikum</a></h3><h3>Affiliation: </h3>,https://dblp.org/pid/w/GerhardWeikum,-0.4589,-0.6924,2,77,986
