07/5905,f/AnjaFeldmann,12
07/5905,v/AminVahdat,20
07/5905,s/AmanShaikh,30
07/5905,s/AlexCSnoeren,8
07/5905,42/6870,6
07/5905,83/514,40
07/5905,82/4194,6
07/5905,05/7548-1,58
07/5905,58/5750-1,42
07/5905,35/203,28
07/5905,61/1951-1,214
07/5905,59/5806-2,210
07/5905,43/180-2,6
07/5905,55/3521,44
07/5905,38/559,30
07/5905,27/2403,190
07/5905,08/9937,12
07/5905,11/1735-4,184
07/5905,w/YuWang3,56
07/5905,91/2346-1,174
07/5905,18/2343-1,10
07/5905,22/393,6
07/5905,67/6649-4,106
07/5905,44/2799,16
07/5905,02/6595,60
07/5905,50/10586,98
07/5905,48/4792-1,72
07/5905,l/XueLiu,32
07/5905,49/2189,32
07/5905,10/5630-1,4
07/5905,39/1697-1,32
07/5905,24/2536,6
07/5905,98/3341-2,36
07/5905,58/6576-1,6
07/5905,l/XiangYangLi,232
07/5905,13/7773,18
07/5905,45/2682,14
07/5905,55/6238,6
07/5905,a/TarekFAbdelzaher,4
07/5905,j/TaoJiang-2,114
07/5905,65/4916,16
07/5905,14/2293-1,22
07/5905,99/2059,14
07/5905,148/1920,6
07/5905,68/3428,52
07/5905,42/840,12
07/5905,86/10809,6
07/5905,04/2024-1,62
07/5905,71/9969-1,6
07/5905,79/1482,54
07/5905,87/4982-1,164
07/5905,63/4152,28
07/5905,91/10470,64
07/5905,13/3479-2,4
07/5905,20/8688-1,6
07/5905,14/5505-1,72
07/5905,70/1741-4,8
07/5905,47/91-2,12
07/5905,54/2752-2,76
07/5905,10/5900,68
07/5905,j/KyleJamieson,10
07/5905,w/KuiWu,6
07/5905,l/JohnCSLui,30
07/5905,96/6606,60
07/5905,75/3699,120
07/5905,w/JieWu1,30
07/5905,l/JiangchuanLiu,136
07/5905,167/5933,14
07/5905,49/4817,4
07/5905,01/7553,4
07/5905,04/6217,10
07/5905,29/5901,16
07/5905,117/4311,176
07/5905,25/4108-1,34
07/5905,22/5702,72
07/5905,43/6690-3,12
07/5905,02/3687,14
07/5905,63/4542,6
07/5905,33/4231,136
07/5905,73/237-1,6
07/5905,167/4171,72
07/5905,33/8356,26
07/5905,23/7560,144
07/5905,64/2268,8
07/5905,52/328-1,24
07/5905,74/6501,30
07/5905,23/2060-2,58
07/5905,48/4185-1,40
07/5905,98/3313-1,46
07/5905,135/2740,32
07/5905,91/195-1,6
07/5905,94/8865,46
07/5905,70/3604-1,40
07/5905,95/10658,26
07/5905,35/837-1,118
07/5905,70/2832,152
07/5905,f/AntonioFernandezAnta,8
07/5905,b/AlbertBanchs,36
07/5905,128/3410,18
07/5905,53/4376,16
07/5905,51/343,10
07/5905,07/863,8
07/5905,181/1848-1,8
07/5905,10/3200,24
07/5905,y/YangRichardYang,80
07/5905,c/XiuzhenCheng,44
07/5905,22/5535,4
07/5905,63/4299,32
07/5905,w/WeiliWu,32
07/5905,28/2073-6,18
07/5905,90/3575-1,10
07/5905,90/10156,6
07/5905,42/6066-1,20
07/5905,12/4395-1,12
07/5905,73/1844-5,66
07/5905,22/4022,24
07/5905,49/225-5,28
07/5905,04/2089,10
07/5905,23/7909,46
07/5905,26/2546,28
07/5905,x/KuaiXu,66
07/5905,87/2334,50
07/5905,80/1651-1,8
07/5905,09/2409,28
07/5905,55/2484-1,18
07/5905,162/1613,10
07/5905,85/3615,14
07/5905,d/HongWeiDu,32
07/5905,124/6911,6
07/5905,54/6929,26
07/5905,92/442,24
07/5905,47/5905,256
07/5905,34/3772-1,6
07/5905,71/3836,8
07/5905,89/6764-14,34
07/5905,l/BaochunLi,24
07/5905,27/4656,76
07/5905,04/2090-6,12
07/5905,147/1606,14
07/5905,42/7674,6
07/5905,156/3209,14
07/5905,59/554,10
07/5905,l/WonjunLee,56
07/5905,w/WeiWang15,6
07/5905,60/4548,6
07/5905,79/2206,4
07/5905,j/SanjayJha,6
07/5905,123/0475,8
07/5905,41/10471,24
07/5905,40/6068-1,6
07/5905,42/1257,6
07/5905,63/4711,68
07/5905,58/6810-39,6
07/5905,181/2626-2,78
07/5905,203/0135,4
07/5905,64/4394,66
07/5905,31/6019,54
07/5905,07/6378-6,32
07/5905,188/0034,6
07/5905,11/4993,26
07/5905,44/7710-3,46
07/5905,g/TimothyGGriffin,24
07/5905,10/5241,32
07/5905,84/4337,90
07/5905,35/4858,112
07/5905,77/7791,92
07/5905,47/5554,6
07/5905,k/HolgerKarl,4
07/5905,s/HenningSchulzrinne,18
07/5905,c/GuohongCao,14
07/5905,77/6324,12
07/5905,p/GCPolyzos,6
07/5905,79/5259,8
07/5905,93/5131,14
07/5905,10/6034,6
07/5905,36/4573,4
07/5905,18/2771-1,96
07/5905,08/3508,4
07/5905,37/800,20
07/5905,42/2223,4
07/5905,29/6724,42
07/5905,88/5233,6
07/5905,25/4018,224
07/5905,44/9450,12
07/5905,92/445,10
07/5905,21/10522,4
07/5905,35/1211,14
07/5905,65/8854,76
07/5905,68/3340-8,16
07/5905,22/9263-1,6
07/5905,91/6560,36
07/5905,44/5410,8
07/5905,42/5105-1,28
07/5905,m/SueBMoon,82
07/5905,55/10607,24
07/5905,161/6041,30
07/5905,19/6964,112
07/5905,49/6828,8
07/5905,51/6146,8
07/5905,41/5447-1,28
07/5905,21/1048-11,18
07/5905,89/1945,30
07/5905,53/2649,30
07/5905,42/1518,4
07/5905,72/6960,24
07/5905,09/384,42
07/5905,37/1704,14
07/5905,116/0691,46
07/5905,69/3480-1,86
07/5905,67/4936,24
07/5905,06/1703,30
07/5905,16/656,32
07/5905,67/3923,72
07/5905,73/3928-3,66
07/5905,00/468,34
07/5905,63/5816,28
07/5905,58/6299-1,50
07/5905,05/5543,56
07/5905,02/2870,4
07/5905,w/HakimWeatherspoon,24
07/5905,214/2000-1,8
07/5905,12/5388,16
07/5905,151/7537,12
07/5905,62/921,42
07/5905,81/3293-1,92
07/5905,06/4941,52
07/5905,14/877,20
07/5905,167/5888,8
07/5905,89/1428,12
07/5905,00/5179,28
07/5905,t/PThiran,16
07/5905,91/2043,14
07/5905,44/7207,8
07/5905,40/9937,18
07/5905,71/2142,8
07/5905,80/3074,6
07/5905,20/3089,4
07/5905,77/2007,14
07/5905,64/1478,84
07/5905,44/4915,88
07/5905,03/8774-1,38
07/5905,l/JunzhouLuo,46
07/5905,41/5200,4
07/5905,142/0351,30
07/5905,s/IoannisStavrakakis,4
07/5905,63/2218,4
07/5905,23/2460,4
07/5905,42/2579,8
07/5905,47/3749-3,6
07/5905,86/1897-1,34
07/5905,71/3141,8
07/5905,36/10829,12
07/5905,26/340,28
07/5905,97/4765-1,12
07/5905,94/1460,28
07/5905,82/1228-3,10
07/5905,14/2769,24
07/5905,164/7931,22
07/5905,34/10609,104
07/5905,47/11349,14
07/5905,22/3326,36
07/5905,41/4923-3,28
07/5905,31/5772-1,18
07/5905,194/7059,10
07/5905,84/217,18
07/5905,86/5554,170
07/5905,145/8541,60
07/5905,01/66,22
07/5905,10/5989,8
07/5905,31/6779,74
07/5905,c/ShuengHanGaryChan,22
07/5905,58/2891,36
07/5905,79/7077,34
07/5905,98/418,10
07/5905,59/5565,16
07/5905,p/JianpingPan,28
07/5905,69/5181-1,14
07/5905,55/9656,6
07/5905,43/6657-1,120
07/5905,14/3177,6
07/5905,45/702,6
07/5905,176/3482,24
07/5905,73/3673,28
07/5905,60/2536-7,26
07/5905,75/2871-1,40
07/5905,57/4707-2,10
07/5905,37/405,4
07/5905,150/5543,14
07/5905,187/6932,16
07/5905,97/8704-66,6
07/5905,90/4225-1,14
07/5905,82/4953,10
07/5905,155/8107,14
07/5905,15/4507-1,40
07/5905,87/1254-2,42
07/5905,99/965,24
07/5905,79/7373,12
40/6686-2,13/6769-22,10
40/6686-2,61/3906-10,66
40/6686-2,93/89,14
40/6686-2,28/1552,4
40/6686-2,345/5455-1,4
40/6686-2,87/6218,14
40/6686-2,47/3276,16
40/6686-2,66/5629,166
40/6686-2,84/5465,8
40/6686-2,62/8333,8
40/6686-2,62/1272-1,106
40/6686-2,s/NeilTSpring,6
40/6686-2,91/584,6
40/6686-2,14/2991,6
40/6686-2,58/7552,4
40/6686-2,69/8167,4
40/6686-2,42/5784,28
40/6686-2,66/1199,148
40/6686-2,57/6706,256
40/6686-2,c/JonCrowcroft,100
40/6686-2,35/9005,12
40/6686-2,r/JenniferRexford,6
40/6686-2,33/5454,14
40/6686-2,71/5170,10
40/6686-2,54/476-1,64
40/6686-2,03/6428,4
40/6686-2,00/3507,38
40/6686-2,z/BenYZhao,96
40/6686-2,s/AmanShaikh,6
40/6686-2,h/AhmedHelmy,18
40/6686-2,39/1037,6
40/6686-2,42/6870,10
40/6686-2,83/514,270
40/6686-2,82/4194,20
40/6686-2,05/7548-1,14
40/6686-2,35/203,20
40/6686-2,61/1951-1,24
40/6686-2,59/5806-2,30
40/6686-2,43/180-2,12
40/6686-2,55/3521,24
40/6686-2,27/2403,226
40/6686-2,80/7673,16
40/6686-2,11/1735-4,50
40/6686-2,w/YuWang3,194
40/6686-2,33/885,12
40/6686-2,91/2346-1,26
40/6686-2,22/393,6
40/6686-2,67/6649-4,16
40/6686-2,44/2799,102
40/6686-2,02/6595,4
40/6686-2,48/4792-1,62
40/6686-2,04/3348-2,260
40/6686-2,l/XueLiu,16
40/6686-2,10/5630-1,22
40/6686-2,39/1697-1,20
40/6686-2,24/2536,32
40/6686-2,58/6576-1,16
40/6686-2,l/XiangYangLi,380
40/6686-2,13/7773,422
40/6686-2,11/6689,8
40/6686-2,55/6238,22
40/6686-2,a/TarekFAbdelzaher,12
40/6686-2,j/TaoJiang-2,10
40/6686-2,14/2293-1,18
40/6686-2,13/972,10
40/6686-2,94/689,36
40/6686-2,68/3428,244
40/6686-2,04/2024-1,36
40/6686-2,79/1482,234
40/6686-2,87/4982-1,40
40/6686-2,63/4152,10
40/6686-2,91/10470,24
40/6686-2,13/3479-2,134
40/6686-2,20/8688-1,14
40/6686-2,70/1741-4,10
40/6686-2,47/91-2,14
40/6686-2,54/2752-2,168
40/6686-2,w/KuiWu,4
40/6686-2,68/3430,20
40/6686-2,11/1704,70
40/6686-2,20/3894,10
40/6686-2,l/JohnCSLui,128
40/6686-2,96/6606,50
40/6686-2,75/3699,36
40/6686-2,75/198-1,86
40/6686-2,w/JieWu1,52
40/6686-2,167/5933,108
40/6686-2,49/4817,8
40/6686-2,04/6217,46
40/6686-2,117/4311,40
40/6686-2,22/5702,128
40/6686-2,63/778-1,362
40/6686-2,43/6690-3,236
40/6686-2,02/3687,132
40/6686-2,33/4231,328
40/6686-2,73/237-1,40
40/6686-2,167/4171,14
40/6686-2,52/328-1,10
40/6686-2,74/6501,164
