Anne Koziolek,"[Karlsruhe Institute of Technology, Germany]"
Anneli Vainumäe,"[University of Tartu, Estonia]"
Annibale Panichella,"[Delft University of Technology, Netherlands, Delft University of Technology; University of Luxembourg, Netherlands]"
Anthony Cleve,"[University of Namur, Belgium]"
Antonia Bertolino,"[CNR-ISTI, Italy, ISTI-CNR, Italy, National Research Council, Italy]"
Antonino Sabetta,"[SAP Security Research, France]"
Antonio Carzaniga,"[Università della Svizzera italiana, Switzerland, USI - Università della Svizzera italiana, Switzerland]"
Antonio Filieri,"[Imperial College London, United Kingdom, AWS and Imperial College London, United States]"
Antonio Ruiz-Cortés,"[University of Seville, Spain]"
Antónia Lopes,"[University of Lisbon, Portugal]"
Arie Gurfinkel,"[University of Waterloo, Canada]"
Arie van Deursen,"[Delft University of Technology, Netherlands]"
Arosha Bandara,"[Open University, UK, Open University, Milton Keynes, United Kingdom]"
Audris Mockus,"[The University of Tennessee, United States, University of Tennessee - Knoxville, United States]"
Aurora Ramírez,"[University of Córdoba, Spain]"
Awais Rashid,"[University of Bristol, UK, United Kingdom]"
Ayse Tosun,"[Istanbul Technical University, Turkey]"
Ayushi Rastogi,"[Diversity and Inclusion Co-Chair, nan, University of Groningen, The Netherlands]"
Ayşe Başar,"[Ryerson University, Canada]"
Bach Le,"[The University of Melbourne, Australia]"
Baishakhi Ray,"[Columbia University, USA, Columbia University, New York, United States, Columbia University, USA, United States, Columbia University, United States]"
Barbara Russo,"[Free University of Bolzano, Italy, Free University of Bozen-Bolzano, Italy]"
Barbora Buhnova,"[Masaryk University, Czech Republic, Masaryk University]"
Beatriz Bernárdez,"[Universidad de Sevilla, Spain]"
Ben Hermann,"[Open Science Chair, Technical University Dortmund, Germany, Paderborn University, Germany]"
Benoit Baudry,"[KTH Royal Institute of Technology, Sweden]"
Bernd Fischer,"[Stellenbosch University, South Africa, Stellenbosch University]"
Betty H.C. Cheng,"[Michigan State University, United States]"
Birgit Penzenstadler,"[Chalmers, Sweden, Diversity, Equity, and Inclusion Co-Chair, Chalmers, Sweden]"
Bogdan Vasilescu,"[Carnegie Mellon University, United States, Data Czar, Carnegie Mellon University, USA, Carnegie Mellon University, USA]"
Bonita Sharif,"[University of Nebraska-Lincoln, USA, University of Nebraska - Lincoln, United States, Birds of a Feather Chair, University of Nebraska-Lincoln, USA, University of Nebraska-Lincoln, USA, United States, University of Nebraska-Lincoln, United States]"
Bram Adams,"[Queens University, Canada, MCIS, Polytechnique Montréal, Canada, Polytechnique Montréal, Canada, Queen's University, Kingston, Ontario, Canada]"
Breno Miranda,"[Federal University of Pernambuco, Brazil]"
Brian Fitzgerald,[Lero - The Irish Software Research Centre and University of Limerick]
Brittany Johnson,"[George Mason University, United States, Diversity, Equity, and Inclusion Co-Chair, George Mason University, United States, University of Massachusetts, Amherst, United States]"
Burak Turhan,"[Monash University, Australia]"
Byungjeong Lee,"[University of Seoul, South Korea]"
Caitlin Sadowski,"[Google, United States, Anita Sarma, Oregon State University, United States]"
Caroline Lemieux,"[University of British Columbia, Canada]"
Carolyn Seaman,"[University of Maryland Baltimore County, United States]"
Cassiano Monteiro,"[University of Waterloo, Canada]"
Cecile Peraire,[Carnegie Mellon University Silicon Valley]
Cemal Yilmaz,[Sabancı University]
Chakkrit Tantithamthavorn,"[Monash University, Australia]"
Chang Xu,"[Nanjing University, China]"
Chao Wang,"[University of Southern California, United States, USC, United States]"
Charles Zhang,"[The Hong Kong University of Science and Technology, Hong Kong]"
Chengnian Sun,"[University of Waterloo, Canada]"
Chengyu Zhang,"[ETH Zurich, Switzerland]"
Chetan Arora,"[Monash University, Australia]"
Chris Parnin,"[North Carolina State University, United States]"
Chris Poskitt,"[Singapore Management University, Singapore]"
Christian Bird,"[Microsoft Research, United States]"
Christian Kästner,"[Carnegie Mellon University, USA, Carnegie Mellon University, United States]"
Christine Julien,"[The University of Texas at Austin, United States, Co-Located Events co-Chair, University of Texas at Austin, United States, University of Texas at Austin, United States]"
Christoph Becker,"[University of Toronto, Canada]"
Christoph Mayr-Dorn,"[Johannes Kepler University Linz, Austria]"
Christoph Treude,"[University of Melbourne, Australia, The University of Adelaide, Australia, University of Adelaide, Australia, Australia]"
Christos Tsigkanos,"[University of Bern, Switzerland]"
Chunrong Fang,"[Nanjing University, China]"
Chunyang Chen,"[Monash University, Australia]"
Ciera Jaspan,"[Google, United States]"
Cindy Rubio-González,"[University of California, Davis, United States, University of California, Davis, University of California at Davis, United States]"
Claire Le Goues,"[Carnegie Mellon University, United States, Carnegie Mellon University]"
Claudia Ayala,"[Universitat Politècnica de Catalunya, Spain]"
Collin McMillan,"[University of Notre Dame, United States, University of Notre Dame]"
Cor-Paul Bezemer,"[University of Alberta, Canada]"
Coral Calero,"[Universidad de Castilla La Mancha, Spain]"
Corina Pasareanu,"[CMU/NASA Ames Research Center, United States]"
Corina S. Pasareanu,"[Carnegie Mellon University Silicon Valley & NASA Ames Research Center, United States, Carnegie Mellon University Silicon Valley, NASA Ames Research Center]"
Corina S. Păsăreanu,"[Carnegie Mellon University Silicon Valley, NASA Ames Research Center, Carnegie Mellon University, United States]"
Crista Lopes,"[University of California, Irvine, United States]"
Cristian Cadar,"[Imperial College London, United Kingdom, Imperial College London, UK, United Kingdom]"
Cristina Cifuentes,"[Sponsorship Co-Chair, Oracle Labs, Australia]"
Cristina David,"[University of Bristol, United Kingdom]"
Dalal Alrajeh,"[Imperial College London, United Kingdom]"
Dale Fletter,"[University of California, Davis]"
Damian Andrew Tamburri,"[Politechnico di Milano, Italy]"
Dan Berry,"[University of Waterloo, Canada]"
Dan Hao,"[Peking University, China, Peking University, China, China]"
Daniel Amyot,"[University of Ottawa, Canada]"
Daniel Graziotin,"[University of Stuttgart, Germany]"
Daniel Mendez,"[Blekinge Institute of Technology, Sweden]"
Daniel Russo,"[Aalborg University - Copenhagen, Denmark]"
Daniel Varro,"[McGill University / Budapest University of Technology and Economics, Canada]"
Daniela Damian,"[University of Victoria, Canada]"
Daniela S. Cruzes,[SINTEF]
Danny Dig,"[University of Colorado, Boulder, United States, School of EECS at Oregon State University]"
Danny Weyns,"[KU Leuven, Belgium]"
Daphne Yao,"[Virginia Tech, United States]"
Daria Shypova,[Unknown]
Darja Šmite,[Blekinge Institute of Technology]
Darko Marinov,"[University of Illinois at Urbana-Champaign, United States]"
David C. Shepherd,"[Virginia Commonwealth University, United States, Louisiana State University, United States]"
David Lo,"[Singapore Management University, Singapore, Singapore Management University (SMU), Singapore, School of Computing and Information Systems, Singapore Management University, Singapore]"
David Rosenblum,"[George Mason University, United States]"
David Shepherd,"[Virginia Commonwealth University, United States]"
Davide Di Ruscio,"[University of L'Aquila, Italy]"
Davide Falessi,"[California Polytechnic State University, United States]"
Davide Fucci,"[Blekinge Institute of Technology, Sweden]"
Daye Nam,"[Carnegie Mellon University, United States]"
Denae Ford,"[Microsoft Research, United States]"
Denys Poshyvanyk,"[College of William and Mary, United States, William and Mary, United States, William & Mary, United States]"
Diego Garbervetsky,"[University of Buenos Aires and CONICET, Argentina, University of Buenos Aires, Argentina]"
Diego Vallespir,"[Universidad de la Republica, Uruguay]"
Dietmar Pfahl,"[University of Tartu, Estonia]"
Dimitra Giannakopoulou,[NASA Ames Research Center]
Dimitris Kolovos,"[University of York, United Kingdom]"
Dimitris Mitropoulos,"[University of Athens, Greece]"
Dinghao Wu,"[Pennsylvania State University, United States]"
Diomidis Spinellis,"[Athens University of Economics and Business & Delft University of Technology, Greece, Athens University of Economics and Business, Greece, Athens University of Economics and Business, Athens University of Economics and Business; Delft University of Technology, Greece]"
Diptikalyan Saha,"[IBM Research India, India, IBM Research India]"
Dirk Beyer,"[LMU Munich, Germany, LMU Munich, Germany, Germany]"
Divya Gopinath,"[KBR Inc., NASA AMES, United States]"
Domenico Bianculli,"[University of Luxembourg, Luxembourg, SnT Centre - University of Luxembourg, Luxembourg]"
Don Batory,"[UT, Austin, USA]"
Donghwan Shin,"[University of Luxembourg (SnT), Luxembourg]"
Dongmei Zhang,"[Microsoft Research, China, Microsoft Research, China, China]"
Dongsun Kim,"[Kyungpook National University, Korea, South]"
Doo-Hwan Bae,"[Korea Advanced Institute of Science and Technology, South Korea]"
Earl Barr,"[University College London, United Kingdom]"
Earl T. Barr,"[University College London, UK, University College London, United Kingdom, University College London; Google DeepMind, United Kingdom]"
Elena Sherman,"[Boise State University, United States]"
Eleni Constantinou,"[ACM Student Research Competition Co-Chair, Eindhoven University of Technology, Netherlands]"
Eleni Stroulia,"[University of Alberta, Canada]"
Elisabetta Di Nitto,"[Politecnico di Milano, Italy]"
Elise Paradis,"[Facebook Inc, United States]"
Elvan Kula,"[Delft University of Technology, Netherlands]"
Emad Shihab,"[Concordia University, Canada]"
Emelie Engstrom,"[Lund University, Sweden]"
Emelie Engström,"[Lund University, Sweden]"
Emerson Murphy-Hill,"[Google, Google, United States]"
Emily Hill,"[Drew University, United States]"
Emmanuel Letier,"[University College London, United Kingdom]"
Eric Bodden,"[Heinz Nixdorf Institut, Paderborn University and Fraunhofer IEM, Paderborn University & Fraunhofer IEM, Germany, Paderborn University and Fraunhofer IEM, Germany]"
Erik Fredericks,"[Grand Valley State University, United States]"
Esther Guerra,"[Universidad Autonoma de Madrid, Spain]"
Eugene Syriani,"[University of Montreal, Canada]"
Eunjee Song,"[Baylor University, United States]"
Eunjong Choi,"[Kyoto Institute of Technology, Japan]"
Eunsuk Kang,"[Travel Grants Chair, Carnegie Mellon University, United States, Carnegie Mellon University, United States]"
Eva Darulova,"[Uppsala University, Sweden]"
Ezequiel Scott,"[University of Tartu, Estonia]"
Fabian Fagerholm,"[Aalto University, Finland]"
Fabiano Dalpiaz,"[Utrecht University, Netherlands]"
Fabio Calefato,"[University of Bari, Italy]"
Fabio Palomba,"[University of Salerno, Italy]"
Fabio Petrillo,"[Virtualization Co-Chair, Université du Québec à Chicoutimi, Canada]"
Fatemeh Hendijani Fard,"[University of British Columbia, Canada]"
Federica Sarro,"[University College London, United Kingdom, University College London, UK, United Kingdom, University College London, UK]"
Fei He,"[Tsinghua University, China]"
Fernanda Madeiral,"[Vrije Universiteit Amsterdam, Netherlands]"
Filippo Lanubile,"[University of Bari, Italy]"
Filomena Ferrucci,"[University of Salerno, Italy]"
Fiorella Zampetti,"[University of Sannio, Italy]"
Foutse Khomh,"[Polytechnique Montreal, Canada, Polytechnique Montréal, Canada, Polytechnique Montréal, Canada]"
Frances Paulisch,"[Siemens Healthineers, null]"
Francis Bordeleau,"[École de Technologie Supérieure (ETS), Canada]"
Francisco Gortázar,"[Universidad Rey Juan Carlos, Spain]"
Francisco Servant,"[Virginia Tech, United States, ITIS Software, University of Malaga, Spain]"
Francy Rodríguez,"[Universidad Católica de Ávila, Spain]"
Franjo Ivancic,"[Google, United States]"
Frank Tip,"[Northeastern University, United States]"
Gabriele Bavota,"[Software Institute, USI Università della Svizzera italiana, Switzerland, Università della Svizzera italiana (USI), Switzerland]"
Gabriele Taentzer,"[Universität Marburg, Germany]"
Gail Kaiser,"[Columbia University, United States]"
Gail Murphy,"[University of British Columbia, Canada]"
Ganesha Upadhyaya,"[Harmony.one, United States]"
Gema Rodriguez-Perez,"[University of British Columbia (Okanagan), Canada]"
Gema Rodríguez-Pérez,"[University of British Columbia (UBC), Canada]"
George Mathew,"[Meta, United States]"
Georgios Gousios,"[Facebook & Delft University of Technology, Netherlands, Delft University of Technology, Netherlands, Endor Labs & Delft University of Technology, Netherlands]"
Gerti Kappel,"[Vienna University of Technology, Austria]"
Gias Uddin,"[University of Calgary, Canada]"
Giovanni Denaro,"[University of Milano-Bicocca, Italy]"
Giulio Antoniol,"[Polytechnique Montreal, Canada]"
Giuseppe Scanniello,"[University of Basilicata, Italy, University of Salerno, Italy]"
Gordon Fraser,"[University of Passau, Germany]"
Gouri Ginde (Deshpande),"[University of Calgary, Canada]"
Grace Lewis,"[Carnegie Mellon Software Engineering Institute, United States]"
Gregg Rothermel,"[North Carolina State University, United States]"
Gregorio Robles,"[Universidad Rey Juan Carlos, Spain]"
Gregory J. Duck,"[National University of Singapore, Singapore]"
Guenther Ruhe,"[University of Calgary, Canada]"
Gunel Jahangirova,"[Università della Svizzera italiana, Switzerland]"
Gunter Mussbacher,"[McGill University, Canada]"
Guowei Yang,"[The University of Queensland, Australia]"
Gustavo Pinto,"[UFPA, Brazil, Federal University of Pará (UFPA) and Zup Innovation, Brazil]"
Hadi Hemmati,"[University of Calgary, Canada]"
Haipeng Cai,"[Washington State University, United States]"
Hakan Erdogmus,"[Carnegie Mellon University, United States]"
Hakjoo Oh,[Korea University]
Hamid Bagheri,"[University of Nebraska-Lincoln, University of Nebraska-Lincoln, USA, United States, University of Nebraska-Lincoln, USA]"
Hana Chockler,"[King's College London, United Kingdom]"
Hao Zhong,"[Shanghai Jiao Tong University, China]"
Harald Gall,"[University of Zurich, Switzerland]"
Hausi Muller,"[University of Victoria, Canada]"
Hausi Müller,"[University of Victoria, Computer Science, Faculty of Engineering, Canada]"
He Jiang,"[School of Software, Dalian University of Technology, China]"
Heather Miller,"[Carnegie Mellon University, USA]"
Helen Sharp,"[The Open University, United Kingdom, The Open University, UK, United Kingdom]"
Helene Waeselynck,"[LAAS-CNRS, France]"
Henry Muccini,"[University of L'Aquila, Italy]"
Hitesh Sajnani,"[Engineering Systems Group, Microsoft]"
Hongyu Zhang,"[The University of Newcastle, University of Newcastle, Australia]"
Hui Liu,"[Beijing Institute of Technology, China]"
Hyunsook Do,"[University of North Texas, United States]"
IEEE Conference Planner,[IEEE Computer Society]
Iftekhar Ahmed,"[University Of California, Irvine, United States, University of California at Irvine, United States]"
Ignacio Panach,"[Universidad de Valencia, Spain]"
Igor Ivkovic,"[University of Waterloo, Canada]"
Igor Steinmacher,"[Northern Arizona University, USA, Brazil, Universidade Tecnológica Federal do Paraná, Brazil]"
Igor Wiese,"[Social Media Chair, Federal University of Technology - Paraná (UTFPR)]"
In-Young Ko,"[Korea Advanced Institute of Science and Technology, South Korea]"
Ina Schaefer,"[TU Braunschweig, Germany, Technische Universität Braunschweig, Germany]"
Indranil Saha,"[IIT Kanpur, India]"
Ingrid Nunes,"[Universidade Federal do Rio Grande do Sul (UFRGS), Brazil]"
Ipek Ozkaya,"[Carnegie Mellon University, United States]"
Irit Hadar,"[University of Haifa, Israel]"
Ita Richardson,"[Lero - The Irish Software Research Centre and University of Limerick, Ireland]"
Ivan Beschastnikh,"[University of British Columbia, Canada, Co-Located Events co-Chair, University of British Columbia, Computer Science, University of British Columbia, Canada]"
Ivano Malavolta,"[Vrije Universiteit Amsterdam, Netherlands]"
Jaco Geldenhuys,"[Stellenbosch University, University of Stellenbosch, South Africa]"
Jacob Krüger,"[Eindhoven University of Technology, Netherlands]"
Jacques Klein,"[University of Luxembourg, SnT, Luxembourg]"
James C. Davis,"[Purdue University, United States]"
James Clause,"[University of Delaware, United States]"
James Jones,"[University of California, Irvine, United States]"
James Noble,"[Victoria University of Wellington, New Zealand]"
Jan-Philipp Steghöfer,"[Chalmers | University of Gothenburg, Sweden]"
Jane Cleland-Huang,"[University of Notre Dame, United States]"
Janet Siegmund,"[Chemnitz University of Technology, Germany]"
Jang-Eui Hong,"[Chungbuk National University, South Korea]"
Jason (Minhui) Xue,"[The University of Adelaide, Australia]"
Jason Minhui Xue,"[CSIRO’s Data61, Australia]"
Jason Tsay,"[IBM Research, United States]"
Javier Troya,"[Universidad de Málaga, Spain]"
Jean-Marc Jézéquel,"[Univ Rennes - IRISA, France]"
Jeff Carver,"[University of Alabama, United States]"
Jeff Huang,"[Texas A&M University, United States, Texas A&M University]"
Jennifer Horkoff,"[Chalmers and the University of Gothenburg, Sweden, Chalmers | University of Gothenburg, Sweden]"
Jesus M. Gonzalez-Barahona,"[Universidad Rey Juan Carlos, Spain]"
Jian Zhang,"[Institute of Software, Chinese Academy of Sciences, China]"
Jian-Guang Lou,"[Microsoft Research, China]"
Jianjun Zhao,"[Kyushu University, Japan]"
Jianmei Guo,"[Alibaba Group, China]"
Jianwei Niu,"[University of Texas at San Antonio, United States, Unknown]"
Jie M. Zhang,"[University College London, UK, United Kingdom, King's College London, United Kingdom]"
Jie Zhang,"[UCL, United Kingdom]"
Jim Whitehead,"[University of California, Santa Cruz, United States]"
Jin Guo,"[McGill University, Canada]"
Jin L.C. Guo,"[McGill University, Canada]"
Jingling Xue,"[UNSW Sydney, Australia]"
Jinqiu Yang,"[Concordia University, Montreal, Canada]"
Joanna C. S. Santos,"[University of Notre Dame, United States]"
Joanne M. Atlee,"[University of Waterloo, Canada]"
Jocelyn Simmonds,"[University of Chile, Chile]"
John Grundy,"[Monash University, Australia]"
John L. Singleton,"[Soar Technology, Inc., United States]"
John W. Castro,"[Universidad de Atacama, Chile]"
Jon Whittle,"[CSIRO's Data61 and Monash University, Australia, Monash University, Australia]"
Jonathan Aldrich,"[Carnegie Mellon University, United States]"
Jonathan Bell,"[Northeastern University, United States, Northeastern University]"
Jonathan Maletic,"[Kent State University, United States]"
Jongmoon Baik,"[Korea Advanced Institute of Science and Technology, South Korea]"
Jooyong Yi,"[UNIST (Ulsan National Institute of Science and Technology), South Korea]"
Jordi Cabot,[ICREA - UOC]
Joshua Garcia,"[University of California, Irvine, United States, ACM Student Research Competition Co-Chair]"
Joshua Sunshine,"[Accommodations Chair, Carnegie Mellon University]"
José Miguel Rojas,"[University of Leicester, UK, United Kingdom]"
Juan Galeotti,"[University of Buenos Aires, Argentina]"
Juan Pablo Galeotti,"[University of Buenos Aires, Argentina]"
Julia Lawall,"[Inria, Inria, France]"
Julia Rubin,"[University of British Columbia, Canada, The University of British Columbia, Canada]"
Julian Dolby,"[IBM Research, USA]"
Jun Sun,"[Singapore Management University, Singapore]"
Jun Yan,"[Institute of Software at Chinese Academy of Sciences; University of Chinese Academy of Sciences, China]"
Junbeom Yoo,"[Konkuk University, South Korea]"
Junjie Chen,"[Tianjin University, China]"
Junjie Wang,"[Institute of Software, Chinese Academy of Sciences, China]"
Justyna Petke,"[University College London, United Kingdom]"
Jürgen Cito,"[TU Wien, Austria, TU Wien and MIT, United States, TU Vienna; Facebook, Austria]"
Kathryn Stolee,"[North Carolina State University, United States]"
Katja Kevic,"[Microsoft, United Kingdom]"
Kelly Blincoe,"[University of Auckland, New Zealand]"
Kelly Lyons,"[University of Toronto, Canada]"
Kevin Moran,"[George Mason University, United States]"
Kevin Sullivan,"[University of Virginia, Department of Computer Science, United States]"
Kla Tantithamthavorn,"[Monash University, Australia, Monash University, Australia, Australia]"
Klaas-Jan Stol,"[University College Cork & Lero & SINTEF, Ireland]"
Kostadin Damevski,"[Virginia Commonwealth University, United States]"
Koushik Sen,"[University of California, Berkeley, United States]"
Kristin Yvonne Rozier,"[Iowa State University, United States]"
Kurt Lichtner,"[Google Canada, Canada]"
Kyungmin Bae,"[Pohang University of Science and Technology (POSTECH), South Korea]"
Ladan Tahvildari,"[University of Waterloo, Canada]"
Lakshmanan Arumugam,"[University of Waterloo, India]"
Lars Grunske,"[Humboldt-Universität zu Berlin, Germany]"
Laura Dillon,[Michigan State University]
Laura Moreno,"[CQSE America, United States, Colorado State University, United States]"
Laurie Williams,"[North Carolina State University, United States]"
Leandro Minku,"[University of Birmingham, UK]"
Lei Ma,"[University of Alberta, Canada]"
Leon Moonen,"[Simula Research Labs, Norway]"
Leonardo Mariani,"[University of Milano Bicocca, Italy, University of Milano-Bicocca, Italy, University of Milano - Bicocca, Italy]"
Leonardo Murta,"[Universidade Federal Fluminense (UFF), Brazil]"
Li Li,"[Monash University, Australia, Beihang University, China]"
Lihua Xu,[New York University Shanghai]
Lili Wei,"[McGill University, Canada]"
Liliana Pasquale,"[University College Dublin & Lero, Ireland, University College Dublin and Lero, Ireland]"
Lin Shi,"[Beihang University, China]"
Lin Tan,"[Purdue University, United States, Purdue University, USA]"
Linghui Luo,"[Amazon Web Services, Germany]"
Lingming Zhang,"[University of Illinois at Urbana-Champaign, United States, University of Illinois at Urbana-Champaign, The University of Texas at Dallas, United States, University of Illinois at Urbana-Champaign, USA, United States]"
Lingxiao Jiang,"[Singapore Management University, Singapore]"
Lionel Briand,"[University of Luxembourg and University of Ottawa, SnT Centre/University of Luxembourg, Luxembourg, University of Ottawa, Canada / University of Luxembourg, Luxembourg]"
Lionel C. Briand,"[University of Ottawa, Canada / University of Luxembourg, Luxembourg]"
Lori Pollock,"[University of Delaware, USA, University of Delaware, USA, United States, nan]"
Lu Zhang,"[Peking University, China]"
Luciano Baresi,"[Politecnico di Milano, Italy]"
Luís Cruz,"[Deflt University of Technology, Netherlands]"
Luís Pina,"[University of Illinois at Chicago, United States]"
Mahdi Fahmideh,"[University of Southern Queensland, Australia]"
Mairieli Wessel,"[Radboud University, Netherlands]"
Maleknaz Nayebi,"[Polytechnique Montréal, Canada, École Polytechnique de Montréal, Canada]"
Manu Sridharan,"[University of California Riverside, United States, University of California at Riverside, University of California at Riverside, United States]"
Manuel Rigger,"[National University of Singapore, Singapore]"
Marc Oriol,"[Universitat Politècnica de Catalunya, Spain]"
Marcel Böhme,"[Monash University, Australia, Max Planck Institute for Security and Privacy, and Monash University, Germany, MPI-SP, Germany and Monash University, Australia]"
Marcela Fabiana Genero Bocco,"[University of Castilla-La Mancha, Spain]"
Marcelo De Almeida Maia,"[Federal University of Uberlandia, Brazil]"
Marcelo d'Amorim,"[Federal University of Pernambuco, Brazil, North Carolina State University, United States / Federal University of Pernambuco, Brazil, North Carolina State University, United States]"
Marco Gerosa,"[Northern Arizona University (NAU), United States]"
Marco Pistoia,"[IBM Research, United States]"
Marco Tulio Valente,"[Federal University of Minas Gerais, Brazil]"
Margaret Burnett,"[Oregon State University, United States]"
Margaret-Anne Storey,"[University of Victoria, Canada, University of Victoria]"
Maria Angela Ferrario,"[Lancaster University, United Kingdom]"
Maria Christakis,"[MPI-SWS, MPI-SWS, Germany]"
Maria Gaiduk,"[University of Tartu, Estonia]"
Maria Teresa Baldassarre,"[Department of Computer Science, University of Bari, Italy]"
Marianne Huchard,"[LIRMM, Univ Montpellier, France, LIRMM, Université de Montpellier, France]"
Marieke Huisman,"[University of Twente, Netherlands]"
Marielle Stoelinga,"[University of Twente and Radboud University, Nijmegen, Netherlands]"
Marija Mikic,"[Google, United States]"
Marin Silic,"[University of Zagreb, Croatia]"
Mario Linares-Vasquez,"[Publicity Co-Chair, Universidad de los Andes, Colombia]"
Mario Linares-Vásquez,"[Universidad de los Andes, Colombia]"
Mark Harman,"[Facebook and UCL, United Kingdom, University College London, United Kingdom, Facebook and University College London, United Kingdom, University College London, UK, United Kingdom, Meta Platforms Inc. and UCL, United Kingdom]"
Markus Borg,"[RISE Research Institutes of Sweden, Sweden, RISE Research Institutes of Sweden AB, Sweden]"
Marlon Dumas,"[University of Tartu, Estonia]"
Marouane Kessentini,"[University of Michigan, United States]"
Marsha Chechik,"[University of Toronto, Canada, University of Toronto]"
Martin P. Robillard,"[McGill University, Canada]"
Martin Pinzger,"[Alpen-Adria-Universität Klagenfurt, Austria, University of Klagenfurt, Austria, Universität Klagenfurt, Austria]"
Martin Shepperd,"[Brunel University London, United Kingdom]"
Martin White,"[Booz Allen Hamilton, United States]"
Martina Maggio,"[Saarland University, Germany / Lund University, Sweden, Germany]"
Martín Solari,"[Universidad ORT Uruguay, Uruguay]"
Mary Lou Soffa,"[University of Virginia, United States, University of Virginia]"
Mary Sánchez-Gordón,"[Østfold University College, Norway]"
Massimiliano Di Penta,"[University of Sannio, Italy, University of Sannio, Italy, Italy]"
Matt Dwyer,"[University of Virginia, United States]"
Matthew B Dwyer,"[University of Virginia, University of Virginia, United States]"
Matthias Tichy,"[Ulm University, Germany]"
Mauro Pezze,"[USI Lugano; Schaffhausen Institute of Technology, Switzerland, Università della Svizzera italiana (USI) and Schaffhausen Institute of Technology (SIT), Switzerland, University of Lugano, Switzerland, USI Lugano, Switzerland, Switzerland]"
Maurício Aniche,"[Delft University of Technology, Netherlands]"
Max Schaefer,"[GitHub, United Kingdom]"
Maxime Cordy,"[SnT, University of Luxembourg]"
Maya Daneva,"[University of Twente, Netherlands]"
Mechelle Gittens,"[University of The West Indies Cave Hill Campus, Barbados]"
Mehdi Mirakhorli,"[Rochester Institute of Technology, United States]"
