name,affiliation
Sebastian Moreno,Universidad Adolfo Ibanez
Sen Wang,The University of Queensland
Senjuti Basu Roy,NJIT
Sercan O. Arik,Google
Shangsong Liang,Sun Yat-sen University
Shanika Karunasekera,"The University of Melbourne, Australia"
Shaoxu Song,Tsinghua University
Shao-Yuan Li,Nanjing University of Aeronautics and Astronautics
Shayok Chakraborty,"Florida State University, USA"
Shen Wang,UIC
Sheng Li,University of Georgia
Shenghua Liu,"Institute of Computing Technology, CAS, China"
Sheng-Jun Huang,Nanjing University of Aeronautics and Astronautics
Shichao Zhang,Guangxi Normal University
Shirui Pan,Monash University
Shuang Hao,Beijing Jiaotong University
Shuang Yang,Alibaba Group
Shuhan Yuan,Utah State University
Shuo Shang,KAUST
Shusen Wang,Stevens Institute of Technology
Sibo Wang,The Chinese University of Hong Kong
Sibylle Hess,"Data Mining Group, TU Eindhoven"
Sihong Xie,Lehigh University
Silvio Lattanzi,Google
Silviu Maniu,University of Paris-Saclay
Sofia Fernandes,Inesc Tec
Songqing Chen,George Mason University
Souhaib BEN TAIEB,University of Mons
Stefan Kramer,Johannes Gutenberg University Mainz
Stefan Rueping,Fraunhofer IAIS
Stefano Rizzo,QCRI
Steven Skiena,Stony Brook University
Stratis Tsirtsis,MPI-SWS
Sucheta Soundarajan,Syracuse University
Suhang Wang,Pennsylvania State University
Szymon Jaroszewicz,"Institute of Computer Science, Polish Academy of Sciences"
Takeshi Yamada,NTT Communication Science Laboratories
Tanmoy Chakraborty,"IIIT Delhi, India"
Tao Yang,UC Santa Barbara
Teng Zhang,Huazhong University of Science and Technology
Theodoros Lappas,Stevens Institute of Technology
Thomas Ploetz,Georgia Institute of Technology
Tim Oates,University Of Maryland Baltimore County
Ting Guo,"University of Technology, Sydney"
Ting Wang,Penn State
Tingjian Ge,"University of Massachusetts, Lowell"
Tong Xu,University of Science and Technology of China
Tong Yang,Peking University
Tongliang Liu,The University of Sydney
Tyler Derr,Vanderbilt University
U Kang,Seoul National University
Umang Bhatt,University of Cambridge
Vania Bogorny,Universidade Federal de Santa Catarina
Varun Chandola,University at Buffalo
Varun Ojha,University of Reading
Vladimir Pavlovic,Rutgers University
Wayne Xin Zhao,Renmin University of China
Wei Cheng,NEC Lab America
Wei Feng,Facebook
Wei Gao,Nanjing University
Wei Lu,LinkedIn Corporation
Wei Shen,Nankai University
Wei Wang,Nanjing University
Wei Zhang,East China Normal University
Weidong Cai,University of Sydney
Weiguo Zheng,Fudan University
Weike Pan,Shenzhen University
Weinan Zhang,Shanghai Jiao Tong University
Weiwei Wang,Didi
Weixiong Rao,Tongji U
Weiyi Meng,"Binghamton University, USA"
Wen Jin,Independent Researcher
Wenchao Yu,UCLA
Wendy Hui Wang,Stevens Institute of Technology
Wenjie Zhang,University of New South Wales
Wenjun Zhou,University of Tennessee Knoxville
Wenlin Chen,Facebook
Wenqi Fan,The Hong Kong Polytechnic University
Wilfred Ng,HKUST
Wook-Shin Han,Postech
Xia Hu,Texas A&M University
Xia Ning,OSU
Xianchao Zhang,Dalian University of Technology
Xiang Ren,University of Southern California
Xiang Wang,National University of Singapore
Xiang Wang,UC Davis
Xiang Zhang,The Pennsylvania State University
Xiangnan He,University of Science and Technology of China
Xiangyu Zhao,City University of Hong Kong
Xiao Huang,The Hong Kong Polytechnic University
Xiao Wang,Beijing University of Posts and Telecommunications
Xiaochun Cao,Chinese Academy of Sciences
Xiaochun Yang,Northeastern University
Xiaofeng Zhu,Massey University
Xiaogang Shi,Tencent
Xiaojun Chang,RMIT University
Xiaokui Xiao,National University of Singapore
Xiaolin Li,Nanjing University
Xiaoqian Wang,Purdue University
Xin Geng,Southeast University
Xin Huang,Hong Kong Baptist University
Xin Wang,Tianjin University
Xin Zhao,Renmin University of China
Xinghua Shi,Temple University
Xiuwen Yi,Southwest Jiaotong University
Xuanjing Huang,Fudan University
Xuchao Zhang,NEC Labs America
Xuelu Chen,UCLA
xujiang zhao,University of Texas at Dallas
Xun Zhou,University of Iowa
Xutao Li,"Harbin Institute of Technology, Shenzhen"
Yada Zhu,IBM Research
Yaliang Li,Alibaba Group
Yan Zhu,UC Riverside
Yanfu Zhang,University of Pittsburgh
Yang Yang,Nanjing University of Science and Technology
Yang Yang,Zhejiang University
Yang Yang,University of Electronic Science and Technology of China
Yang Yu,Nanjing University
Yang Zhou,Auburn University
Yangqiu Song,Hong Kong University of Science and Technology
Yanhua Li,"Worcester Polytechnic Institute, USA"
Yanjie Fu,University of Central Florida
Yanmin Zhu,Shanghai Jiao Tong University
Yantao Jia,"Huawei Technologies Co., Ltd"
Yanwei Yu,Ocean University of China
Yanxiang Huang,"Mininglamp Academy of Sciences, Mininglamp Technology"
Yanyan Shen,Shanghai Jiao Tong University
Yao Zhou,University of Illinois at Urbana-Champaign
Yaochen Xie,Texas A&M University
Yaqing Wang,Purdue University
Yasushi Sakurai,Osaka University
Ye Yuan,Beijing Institute of Technology
Yewen Wang,UCLA
Yexin Li,JD Intelligent Cities Research
Yi Liu,Texas A&M University
Yi Tay,Google
Yibo Hu,University of Texas at Dallas
Ying Zhang,University of Technology Sydney
Ying Zhao,"Tsinghua University, China"
Yinglong Xia,Facebook AI
Yingxia Shao,BUPT
Yiqun Xie,University of Maryland
Yong Ge,University of Arizona
Yong Li,Tsinghua University
Yong Liu,Nanyang Technological University
Yongkai Wu,Clemson University
Yongxin Tong,Beihang University
Yu Meng,University of Illinois at Urbana-Champaign
Yu Su,Ohio State University
Yu Xiang,University of Utah
Yu Yang,City University of Hong Kong
Yuan Yao,Nanjing University
Yuchen Bian,Baidu Research
Yudian Zheng,The University of Hong Kong
Yue Ning,Stevens Institute of Technology
Yue Wang,Simon Fraser University
Yuewei Lin,Brookhaven National Laboratory
Yufei Han,INRIA
Yu-Feng Li,Nanjing University
Yukuo Cen,Tsinghua University
Yun Sing Koh,University of Auckland
Yunpeng Chai,Renmin University of China
Yunyun Wang,Nanjing University of Posts and Telecommunications
Yurong Cheng,Beijing institute of technology
Yuxiao Dong,Facebook AI
Yuxuan Liang,National University of Singapore
Zaiqiao Meng,University of Cambridge
Zeke Wang,Zhejiang University
Zhanqiu Zhang,University of Science and Technology of China
Zhao Zhang,Hefei University of Technology
Zhaobin Kuang,Google
Zhe Jiang,University of Florida
Zheng Liu,MSRA
Zhengyang Wang,Amazon
Zhewei Wei,Renmin University of China
Zheyan Shen,Tsinghua University
Zheyi Pan,JD
Zhi Nie,Samsung Research America
Zhi Wei,New Jersey Institute of Technology
Zhi Yang,Peking University
Zhipeng Xie,Fudan University
Zhiwei Wang,Michigan State University
Zhiyuan Dang,Xidian University
Zhongfang Zhuang,Visa Research
Zhou Zhao,Zhejiang University
Zhouyuan Huo,Google
Ziawasch Abedjan,Leibniz Universität Hannover
Zijun Yao,IBM
Zimu Zhou,Singapore Management University
Ziwei Zhang,Tsinghua University
Zhou Zhao,Zhejiang University
Aastha Nigam,LinkedIn Corporation
Arindam Pal,"Data61, CSIRO and Cyber Security CRC"
Aaron Tucker,Cornell University
Ahmadreza Mosallanezhad,Arizona State University
Ajim Uddin,New Jersey Institute of Technology
Akhil Arora,EPFL
Alexander Gorovits,University at Albany - SUNY
Alexandra Iacob,Laboratoire de Recherche en Informatique
Ali Mohammadi Shanghooshabad,University of Warwick
Alines Paes,Federal University of Brazil
Animesh Chaturvedi,King's College London and The Alan Turing Institute
Anirban Santara,Google
Arka Daw,Virginia Tech
Ashwinkumar Badanidiyuru,Google
Badran Raddaoui,Telecom Sudparis
Baihan Lin,Columbia University
Bang Liu,University of Montreal
Baojian Zhou,Stony Brook University
Bencheng Yan,Alibaba Group
Boxin Du,University of Illinois at Urbana-Champaign
Bryan Hooi,NUS
Cameron Wolfe,Rice University
Carlo Abrate,isi foundation
Carlos Monserrat-Aranda,Universitat Politècnica de València
Changxin Tian,Renmin University of China
Chao Huang,JD Digits
Chaoran Huang,University of New South Wales
Charlie Dickens,University of Warwick
Chenhao Wang,City University of Hong Kong
Chuizheng Meng,University of Southern California
Chun-Hao Chang,University of Toronto
Chunyang Li,Xidian University
Colin Bellinger,National Research Council of Canada
Corinna Coupette,Max Planck Institute for Informatics
Cuize Han,Amazon
Da Xu,Walmart Labs
Daizong Ding,Fudan University
Damian Jimenez,The University of Texas at Arlington
Dan Vilenchik,Ben-Gurion University
Daniel Peterson,Oracle Labs
Daniel Zügner,Technical University of Munich
Daniela Vianna,Rutgers University
David Mohaisen,University of Central Florida
Dawei Zhou,University of Illinois at Urbana-Champaign
Denghui Zhang,Rutgers University
Di Jin,University of Michigan
Dmytro Karamshuk,Facebook
Dong Li,Kent State University
Dong-Kyu Chae,Hanyang University
Dongqi Fu,University of Illinois at Urbana-Champaign
Dongsheng Luo,The Pennsylvania State University
Elias Chaibub Neto,Sage Bionetworks
Enyan Dai,The Pennsylvania State University
Fan Yang,Alibaba DAMO Academy
Fan Yang,Texas A&M University
Fangcheng Fu,Peking University
Felix Stamm,RWTH Aachen University
Flavia Bernardini,"Fluminense Federal University, Brazil"
Flavio Figueiredo,UFMG
Francesca Naretto,Scuola Normale Superiore
Francesco Bodria,SNS
Francesco Silvestri,University of Padova
Furkan Kocayusufoglu,"UC, Santa Barbara"
Gang Chen,Zhejiang University
Gaoxiang Li,Texas Tech University
Ge Yu,Northeast University
Giles Hooker,Cornell University
Grigorios Loukides,King's College London
Guihong Wan,The University of Texas at Dallas
Guohao Li,King Abdullah University of Science and Technology (KAUST)
Hai Phan,New Jersey Institute of Technology
Haichao Wei,LinkedIn Corporation
Haiqi Zhu,Indiana University
Haiyan Yin,Baidu Research USA
Hamid Karimi,Michigan State University
Han Huang,Beihang University
Han Shi,The Hong Kong University of Science and Technology
Han Xu,Michigan State University
Handong Zhao,Adobe Research
Hao Zhang,Cornell University
Hao Zhong,ESCP Business School
Haochen Liu,Michigan State University
Haoliang Li,City University of Hong Kong
Haoyang Li,Hong Kong University of Science and Technology
Haoyu Wang,SUNY Buffalo
Hemeng Tao,The University of Texas at Dallas
Hongke Zhao,Tianjin University
Hongxin Wei,Nanyang Technological University
Hsuan-Tien Lin,National Taiwan University
Huan Li,Aalborg University
Huifeng Guo,Huawei Noah's Ark Lab
Huixin Zhan,Texas Tech University
Ido Hakimi,Technion - Israel Institute of Technology
Ido Hakimi,Technion - Israel Institute of Technology
Ja-Hwung Su,National University of Kaohsiung
Jacob Devasier,The University of Texas at Arlington
Jaemin Yoo,Seoul National University
Jakub Marecek,Czech Technical University
Jayesh Choudhari,IIT Gandhinagar
Jeff Phillips,University of Utah
Jia-Ching Ying,National Chung Hsing University
Jiaming Shen,University of Illinois at Urbana-Champaign
Jianhui Sun,University of Virginia
Jiawei Chen,University of Science and Technology of China
Jiayu Zhou,Michigan State University
Jie Bu,Virginia Tech
Jin Yao Chin,Nanyang Technological University
Jindong Wang,Microsoft Research
Jing Ma,University of Virginia
Jinyuan Fang,Sun Yat-sen University
Jiong Zhang,UT-Austin
Jongwuk Lee,Sungkyunkwan University
Jun Wu,University of Illinois at Urbana–Champaign
Jun Zhuang,Indiana University–Purdue University Indianapolis
Junheng Hao,UCLA
Junyang Lin,Alibaba Group
Junzhou Zhao,Xi'an Jiaotong University
Kai He,Alibaba DAMO Academy
Kai Yao,The University of Sydney
Kaixiong N Zhou,Texas A&M University
Karishma Sharma,University of Southern California
KE DENG,RMIT University
Kimia Hemmatirad,University of Waterloo
Konstantin Klemmer,University of Warwick
Konstantina Christakopoulou,Google
Krzysztof Onak,Boston University
Kun He,Huazhong University of Science and Technology
Kun Ouyang,National University of Singapore
Lecheng Zheng,University of Illinois at Urbana-Champaign
Leonardo Pellegrina,University of Padova
Lequn Wang,Cornell
Li Yang,Google Research
Liang Tong,NEC Labs America
Lifeng Shen,The Hong Kong University of Science and Technology
Lin Meng,Florida State University
Lincen Yang,Leiden University
Lingyun Guo,University of Michigan
lingzi zhang,Nanyang Technological University
Linxiao Yang,"Machine Intelligence Technology, Alibaba Group, Hangzhou, China"
Liuyi Yao,Alibaba Group
Loc Trinh,University of Southern California
Lokesh Nagalapatti,IIT Bombay
Long-Kai Huang,Tencent AI Lab
Lorenzo Perini,KU Leuven
Lu Zhang,University of Arkansas
Lu Cheng,Arizona State University
Lu Lin,University of Virginia
Lu Wang,East China Normal University
Ludek Cigler,Pinterest Inc.
Luiz Merschmann,"Federal University of Lavras, Brazil"
M. Maruf,Virginia Tech
Manish Bhanu,"IIT Patna, India"
Martin Becker,"Department of Anesthesiology, Pain, and Perioperative Medicine, Stanford University"
Maxwell McNeil,University at Albany SUNY
Maya Okawa,NTT
Mengyue Hang,Purdue University
Michael Mayo,University of Waikato
Michael Rapp,TU Darmstadt
Michael Hedderich,"Saarland University, Saarland Informatics Campus"
Mikhail Khodak,Carnegie Mellon University
Milad Eftekhar,Google
Miloš Radovanović,University of Novi Sad
Min Shi,Florida Atlantic University
Ming Jiang,Lawrence Livermore National Laboratory
Ming Ding,Tsinghua University
Mingyuan Ma,Duke University
Mingzhe Li,Peking University
Nikhil Muralidhar,Virginia Tech
Nikolaj Tatti,Helsinki University
Noriaki Kawamae,NTT Comware
Noseong Park,"Yonsei University, Korea"
Ole Mengshoel,Norwegian University of Science and Technology
Paridhi Maheshwari,Adobe Research
Parikshit Ram,IBM Research
Pasin Manurangsi,Google
Payam Karisani,Emory University
Peibei Shi,Facebook
Peng Wang,Alibaba Group
Pengtao Dang,Indiana University
Preslav Nakov,"Qatar Computing Research Institute, HBKU"
Qi Wang,Macquarie University
Qiang Huang,Jilin University
Qianli Xing,Macquarie University
Qingyun Sun,Beihang University
Quan M. Bui,Lawrence Livermore National Laboratory
Rahul Duggal,Georgia Tech
Reshul Dani,Google
Riccardo Guidotti,University of Pisa
Roshni Iyer,"University of California, Los Angeles"
Rui Zhou,Swinburne University of Technology
Runzhe Wan,North Carolina State University
Ruohan Zhan,Stanford University
Ruoqi Liu,The Ohio State University
Ryan A Rossi,Adobe Research
Sahil Manchanda,IIT Delhi
Sainyam Galhotra,University of Chicago
Sami Khenissi,University of Louisville
Sandeep Hans,IBM Research
Sandipan Sikdar,RWTH Aachen
Saurabh Sawlani,Carnegie Mellon University
Serdar Kadioglu,Brown University
Sha Cao,Indiana University
Shahrzad Haddadan,Brown university
Shangqian Gao,University of Pittsburgh
Shanlei Mu,Renmin University of China
Shen Gao,Peking University
Shenyang Huang,Mila/McGill University
Shichao Zhu,"Institute of Information Engineering, Chinese Academy of Sciences"
Shimin Di,The Hong Kong University of Science and Technology
Shixiang Zhu,Georgia Institute of Technology
Shonosuke Harada,Kyoto University
Shuai Zhang,ETH Zurich
Shuo Yang,University of Sydney
Shuqing Bian,Renmin University of China
Shuyang Li,UC San Diego
Siddharth Biswal,Georgia Institute of Technology
Simiao Zuo,Georgia Institute of Technology
Song Wang,University of Virginia
Songtao He,Massachusetts Institute of Technology
Songyu Ke,Shanghai Jiao Tong University
Stefan Neumann,KTH Royal Institute of Technology
Subhabrata Dutta,Jadavpur University
Sufeng Niu,Linkedin
Sulin Liu,Princeton University
Sumit Shekhar,Adobe Research
T-H. Hubert Chan,The University of Hong Kong
Takayuki Katsuki,IBM Research - Tokyo
Thiago Castro Ferreira,UFMG
Thorben Funke,Leibniz Universität Hannover
Tianqi Wang,SUNY Buffalo
Tianxiang Zhao,Penn State University
Tong Zhao,University of Notre Dame
Tong Chen,The University of Queensland
Tong Wei,Nanjing University
Tong Zhang,Nanyang Technological University
Tongwen WU,City University of Hong Kong
Tsubasa Takahashi,LINE Corporation
Valentin Hartmann,EPFL
Viet Huynh,Monash University
Walter Gerych,Worcester Polytechnic Institute
Wangcheng Yan,Tongji University
Wei Jin,Michigan State University
Wei-Cheng Chang,Amazon
Weiqi Chen,Zhejiang University
Weiwei Guo,Linkedin
Weiwen Liu,Huawei Noah's Ark Lab
Wenqi Wei,Georgia Institute of Technology
Wentao Wang,Michigan State University
William L Shiao,"University of California, Riverside"
Xian Wu,University of Notre Dame
Xiang Li,East China Normal University
Xiangguo Sun,Southeast University
Xiangmeng Wang,University of Technology Sydney
Xiangyu Zhao,Michigan State University
Xiaofeng Zhu,Guangxi Normal University
Xiaohui Bei,Nanyang Technological University
Xiaojie Guo,George Mason University
Xiaoqing Yang,"Didi Chuxing, Beijing, China"
Xiaorui Liu,Michigan State University
Xiaowei Liu,LinkedIn
Xiaoxiao Ma,"Macquarie University, Department of Computing"
Xin Xin,University of Glasgow
Xin-Chun Li,Nanjing University
Xingjian Shi,Amazon Web Services
Xingjun Ma,Deakin University
Xiu Su,University of Sydney
Aidong Zhang,UNIVERSITY OF VIRGINIA
Huzefa Rangwala,GEORGE MASON UNIVERSITY
Nitesh Chawla,UNIVERSITY OF NOTRE DAME
Yan Liu,USC
Luna Dong,FACEBOOK
Daxin Jiang,MICROSOFT RESEARCH ASIA
Hermant Purohit,GEORGE MASON UNIVERSITY
Jessica Lin,GEORGE MASON UNIVERSITY
Sam Han,WASHINGTON POST
Carl Yang,EMORY UNIVERSITY
Yifeng Gao,UNIVERSITY OF TEXAS RIO GRANDE VALLEY
Jiaying Lu,EMORY UNIVERSITY
Yijun Liu,EMORY UNIVERSITY
Yongchen Qian,EMORY UNIVERSITY
Johannes Gehrke,MICROSOFT
Judith Spitz,CORNELL TECH/BREAK THROUGH TECH.
Jing Gao,PURDUE UNIVERSITY
Wee Hyong Tok,MICROSOFT
Shenghua Bao,AMAZON
Hongning Wang,UNIVERSITY OF VIRGINIA
Elena Zheleva,"UNIVERSITY OF ILLINOIS, CHICAGO"
Evangelos Papalexakis,"UNIVERSITY OF CALIFORNIA, RIVERSIDE"
Tyler Derr,VANDERBILT UNIVERSITY
Yanfang(Fanny) Ye,UNIVERSITY OF NOTRE DAME
Teddy Wu,JD
Faisal Farooq,QATAR
Ritwik Kumar,NETFLIX
Tim Weninger,UNIVERSITY OF NOTRE DAME
Jieping Ye,BIEKE
Karthik Subbian,AMAZON
Jiliang Tang,MICHIGAN UNIVERSITY
Yao Ma,NJIT
Jundong Li,UNIVERSITY OF VIRGINIA
Anju Karpatne,VIRGINIA TECH.
Yue Ning,STEVENS INSTITUTE OF TECHNOLOGY
Agorita Polyzou,FLORIDA INTERNATIONAL UNIVERSITY
Aidong Zhang,UNIVERSITY OF VIRGINIA
Vasant Honavar,PENN STATE UNIVERSITY
Chandan Reddy,VIRGINIA TECH
Danai Koutra,UNIV. OF MICHIGAN
Hima Lakkaraju,HARVARD
Alexandra Chouldechova,CMU
Fei Wang,CORNELL UNIVERSITY
Rumi Chunara,NEW YORK UNIVERSITY
Theodora Chaspari,"TEXAS, A&M"
David Anastasiu,SANTA CLARA UNIVERSITY
Esra Akbas,OKLAHOMA STATE UNIVERSITY
Charu Aggarwal,IBM
Amr Ahmed,Google
Leman Akoglu,Carnegie Mellon University
James Bailey,The University of Melbourne
Christian Bauckhage,Fraunhofer
Tanya Berger-Wolf,The Ohio State University
Michael Berthold,University of Konstanz
Albert Bifet,"LTCI, Telecom ParisTech"
Francesco Bonchi,Fondazione ISI
Henrik Boström,KTH Royal Institute of Technology
Longbing Cao,"Faculty of IT, University of Technology Sydney"
James Caverlee,Texas A&M University
Aniket Chakrabarti,Amazon
Sanjay Chawla,"Qatar Computing Research Institute, HBKU"
Feng Chen,UT Dallas
Enhong Chen,University of Science and Technology of China
Lei Chen,The Hong Kong University of Science and Technology
Flavio Chierichetti,Sapienza University of Rome
Junghoo Cho,"University of California, Los Angeles"
Gao Cong,Nanyang Technological University
Diane Cook,Washington State University
Peng Cui,Tsinghua University
Jesse Davis,Katholieke Universiteit Leuven
Giuseppe Di Fatta,"University of Reading, UK"
Wei Ding,University of Massachusetts Boston
Carlotta Domeniconi,George Mason University
Martin Ester,Simon Fraser University
Alex Fabrikant,Google
Christos Faloutsos,Carnegie Mellon University
Johannes Fürnkranz,Johannes Kepler University Linz
Joao Gama,University of Porto
Jing Gao,University at Buffalo
Johannes Gehrke,Microsoft
Fosca Giannotti,ISTI-CNR
Aristides Gionis,Aalto University
David Gleich,Purdue University
Bart Goethals,University of Antwerp
Manuel Gomez Rodriguez,MPI for Software Systems
Stephan Günnemann,Technical University of Munich
Jiawei Han,University of Illinois at Urbana-Champaign
Jingrui He,University of Illinois at Urbana-Champaign
Jose Hernandez-Orallo,Universitat Politècnica de València
Vagelis Hristidis,UC Riverside
Shuiwang Ji,Texas A&M University
Alexandros Karatzoglou,Google Research
George Karypis,University of Minnesota
Eamonn Keogh,UC Riverside
Nick Koudas,University of Toronto
Danai Koutra,University of Michigan
Zhenhui Jessie Li,The Pennsylvania State University
Hang Li,Bytedance AI Lab
Jimmy Lin,University of Waterloo
Chih-Jen Lin,National Taiwan University
Bing Liu,University of Illinois at Chicago
Jiebo Luo,University of Rochester
Olfa Nasraoui,University of Louisville
Zoran Obradovic,Temple University
Dino Pedreschi,"Dipartimento di Informatica, Univ. di Pisa"
Jian Pei,Simon Fraser University
Naren Ramakrishnan,Virginia Tech
Huzefa Rangwala,George Mason University
Lars Schmidt-Thieme,University of Hildesheim
Ying Shan,Tencent
Amarda Shehu,George Mason University
Kyuseok Shim,Seoul National University
Gerd Stumme,University of Kassel
Yizhou Sun,"University of California, Los Angeles"
Pang-Ning Tan,Michigan State University
Jie Tang,Tsinghua University
Yufei Tao,The Chinese University of Hong Kong
Dacheng Tao,The University of Sydney
Evimaria Terzi,Boston University
Hanghang Tong,University of Illinois at Urbana-Champaign
Panayiotis Tsaparas,University of Ioannina
Vincent Tseng,National Chiao Tung University
Fabio Vandin,University of Padova
Sergei Vassilvitskii,Google
Michail Vlachos,"University of Lausanne, Faculty of Business and Economics"
Jilles Vreeken,Helmholtz Center for Information Security
Jianyong Wang,Tsinghua University
Tim Weninger,University of Notre Dame
Stefan Wrobel,Fraunhofer IAIS & Univ. of Bonn
Lingfei Wu,IBM Research AI
Xintao Wu,University of Arkansas
Hui Xiong,Rutgers University
Yanfang Ye,Case Western Reserve University
Philip Yu,University of Illinois at Chicago
Mohammed Zaki,Rensselaer Polytechnic Institute
Aidong Zhang,University of Virginia
Xiangliang Zhang,King Abdullah University of Science and Technology
Zhi-Hua Zhou,Nanjing University
Xingquan Zhu,Florida Atlantic University
Julius Adebayo,Massachusetts Institute of Technology
Nesreen Ahmed,Intel
Mohammad Akbari,University College London
Aijun An,York University
David Anastasiu,Santa Clara University
Annalisa Appice,University Aldo Moro of Bari
Gowtham Atluri,University of Cincinnati
Martin Atzmueller,Tilburg University
Ebrahim Bagheri,Ryerson University
Anthony Bagnall,University of East Anglia
Yunsheng Bai,"University of California, Los Angeles"
Zhifeng Bao,RMIT University
Runxue Bao,University of Pittsburgh
Forrest Sheng Bao,Iowa State University
Jie Bao,JD Finance
Senjuti Basu Roy,NJIT
Gustavo Batista,"UNSW, Sydney"
Ron Bekkerman,Cherre Inc
Souhaib Ben Taieb,University of Mons
Austin Benson,Cornell University
Alex Beutel,Google
Narayan Bhamidipati,Yahoo!
Jinbo Bi,University of Connecticut
Yuchen Bian,Baidu Research USA
Asia J. Biega,Microsoft
Petko Bogdanov,University at Albany-SUNY
Klemens Böhm,Karlsruhe Institute of Technology
Paula Branco,EECS University of Ottawa
Sebastian Bruch,Google Research
Ivan Brugere,Salesforce Research
David Buttler,LLNL
Lei Cai,Washington State University
Weidong Cai,The University of Sydney
Brais Cancela,"LIDIA Group, University of A Coruña"
Jian Cao,Shanghai Jiao Tong University
Huiping Cao,New Mexico State University
Cheng Cao,Amazon
Lei Cao,Massachusetts Institute of Technology
Xiaochun Cao,"Institute of Information Engineering, Chinese Academy of Sciences"
Cornelia Caragea,University of Illinois at Chicago
Mark Carman,Politecnico di Milano
Chengliang Chai,Tsinghua University
Shayok Chakraborty,Florida State University
Tanmoy Chakraborty,"IIIT-Delhi, India"
Varun Chandola,State University of New York at Buffalo
Xiaojun Chang,Carnegie Mellon University
Kevin Chang,University of Illinois at Urbana-Champaign
Lijun Chang,The University of Sydney
Edward Chang,HTC Research
Harshal Chaudhari,Boston University
Huiyuan Chen,Case Western Reserve University
Bee-Chung Chen,LinkedIn
Huanhuan Chen,University of Science and Technology of China
Muhao Chen,University of Pennsylvania
Shirley Chen,"University of California, Los Angeles"
Xiusi Chen,"University of California, Los Angeles"
Wenlin Chen,Facebook
Lisi Chen,Hong Kong Baptist University
Ling Chen,"University of Technology, Sydney"
Yiran Chen,Duke University
Songqing Chen,George Mason University
Wei Cheng,NEC Labs America
Yurong Cheng,Beijing Institute of Technology
Hong Cheng,The Chinese University of Hong Kong
Kewei Cheng,"University of California, Los Angeles"
Reynold Cheng,The University of Hong Kong
Alvin Chin,BMW Group
Lingyang Chu,Huawei Technologies Canada
Kun-Ta Chuang,National Cheng Kung University
Paolo Cremonesi,Politecnico di Milano
Bin Cui,Peking University
Zhiyuan Dang,Xidian Univesity
Anirban Dasgupta,IIT Gandhinagar
Abir De,MPI-SWS
Andre de Carvalho,University of São Paulo
Dave Debarr,Microsoft
Alex Deng,Microsoft
Cheng Deng,Xidian University
Hongbo Deng,Google
Dong Deng,Rutgers University
Pravallika Devineni,devinenip@ornl.gov
Ferran Diego Andilla,Telefonica I+D
Drew Dimmery,Facebook
Hu Ding,University of Science and Technology of China
Zhengming Ding,IUPUI
Bolin Ding,Alibaba Group
Yuxiao Dong,Microsoft
Jana Doppa,Washington State University
Dejing Dou,"Computer and Information Science Department, University of Oregon"
Bo Du,Wuhan University
Alessandro Epasto,Google
Ju Fan,Renmin University of China
Hua Fang,University of Massachusetts Dartmouth & Medical School
Wei Feng,Hulu
Sofia Fernandes,Laboratory of Artificial Intelligence and Decision Support
Emilio Ferrara,University of Southern California
Carlos Ferreira,LIAAD INESC Porto LA
Cesar Ferri,Universitat Politècnica de València
Elisa Fromont,Université de Rennes 1
Yanjie Fu,University of Central Florida
Brian Gallagher,Lawrence Livermore National Laboratory
Junhao Gan,The University of Melbourne
Auroop Ganguly,Northeastern University
Alireza Ganjdanesh,University of Tehran
Hongyang Gao,Texas A&M University
Hongchang Gao,University of Pittsburgh
Shangqian Gao,University of Pittsburgh
Byron Gao,Texas State University
Jinyang Gao,Alibaba
Hancheng Ge,Amazon.com Inc.
Tingjian Ge,"University of Massachusetts, Lowell"
Yong Ge,University of Arizona
Xin Geng,Southeast University
Kamran Ghasedi Dizaji,University of Pittsburgh
Alex Gittens,Rensselaer Polytechnic Institute
Nico Goernitz,123ai.de
Heitor Murilo Gomes,University of Waikato
Neil Gong,Duke University
Josif Grabocka,University Hildesheim
Nicolas Grislain,Sarus
Quanquan Gu,"University of California, Los Angeles"
Bin Gu,Nanjing University of Information Science and Technology
Sudipto Guha,Amazon
Francesco Gullo,UniCredit
Long Guo,Alibaba Inc
Ting Guo,University of Technology Sydney
Manish Gupta,Microsoft
Alexander Gutfraind,U of Illinois Chicago
Barbara Hammer,Bielefeld University
Wook-Shin Han,POSTECH
Junheng Hao,"University of California, Los Angeles"
Shuang Hao,Beijing Jiaotong University
Peng Hao,Beihang University
Satoshi Hara,Osaka University
Xiangnan He,University of Science and Technology of China
Qi He,LinkedIn
Lifang He,Lehigh University
Sibylle Hess,"Data Mining Group, TU Eindhoven"
Balázs Hidasi,Gravity R&D
Jaakko Hollmén,Aalto University
Liangjie Hong,Etsy Inc.
Bryan Hooi,National University of Singapore
Michael E. Houle,National Institute of Informatics
Hsun-Ping Hsieh,National Cheng Kung University
Cho-Jui Hsieh,"University of California, Los Angeles"
Chun-Nan Hsu,University of California San Diego
Houdong Hu,Microsoft
Yibo Hu,The University of Texas at Dallas
Juhua Hu,University of Washington | Tacoma
Ziniu Hu,"University of California, Los Angeles"
Xia Ben Hu,Texas A&M University
Tianran Hu,College of William and Mary
Jun Huan,Baidu
Sheng-Jun Huang,Nanjing University of Aeronautics and Astronautics
Zijie Huang,"University of California, Los Angeles"
