name,affiliation
Jonathan Katz,"University of Maryland, USA"
Giovanni Vigna,"University of California-Santa Barbara, USA"
Armin Ziaie Tabari,"University of South Florida, USA"
Somesh Jha,University of Wisconsin-Madison
Rebecca Wright,Barnard College
Carl Landwehr,George Washington University
Trent Jaeger,Pennsylvania State University
Stefan Savage,University of California-San Diego
David Basin,ETH Zurich
Benny Pinkas,Bar Ilan University
Vassilis Zikas,University of Edinburgh
Deepak Garg,Max Planck Institute for Software Systems
Herbert Bos,Vrije Universiteit Amsterdam
Prateek Saxena,National University of Singapore
Cristina Nita-Rotaru,Northeastern University
Ashwin Machanavajjhala,Duke University
Engin Kirda,Northeastern University
Serge Egelman,University of California-Berkeley
AbdelRahman Abdou,Carleton University
Manos Antonakakis,Georgia Institute of Technology
Aslan Askarov,Aarhus University
Michael Backes,CISPA Helmholtz Center for Information Security
Foteini Baldimtsi,George Mason University
Davide Balzarotti,Eurecom
Tiffany Bao,Arizona State University
Gilles Barthe,MPI-SP and IMDEA
Adam Bates,University of Illinois at Urbana-Champaign
Iddo Bentov,Cornell Tech
Karthikeyan Bhargavan,INRIA
Antonio Bianchi,Purdue University
Leyla Bilge,NortonLifeLock Research Group
Bruno Blanchet,Inria
Jonathan Bootle,IBM Research – Zurich
Kevin Borgolte,Princeton University
Kevin Butler,University of Florida
Juan Caballero,IMDEA Software Institute
Matthew Caesar,University of Illinois at Urbana-Champaign
Yinzhi Cao,Johns Hopkins University
Lorenzo Cavallaro,King’s College London
Hao Chen,Microsoft Research
Yaohui Chen,Facebook
Nicolas Christin,Carnegie Mellon University
Mihai Christodorescu,Visa Research
Gabriela Ciocarlie,SRI International
Andrea Continella,UC Santa Barbara/University of Twente
Véronique Cortier,"CNRS, Loria, France"
Cas Cremers,CISPA Helmholtz Center for Information Security
Weidong Cui,Microsoft Research
Rachel Cummings,Georgia Institute of Technology
George Danezis,UCL / Facebook Calibra
Lucas Davi,University of Duisburg-Essen
Srini Devadas,MIT
Adam Doupé,Arizona State University
Tudor Dumitras,"University of Maryland, College Park"
François Dupressoir,University of Bristol
Manuel Egele,Boston University
Karim Eldefrawy,SRI Internationa
Nick Feamster,University of Chicago
Earlence Fernandes,University of Wisconsin-Madison
Tobias Fiebig,TU Delft
Aurélien Francillon,Eurecom
Michael Franz,"University of California, Irvine"
Yanick Fratantonio,EURECOM
Matt Fredrikson,CMU
Alisa Frik,ICSI / UC Berkeley
Marco Gaboardi,Boston University
Daniel Genkin,University of Michigan
Esha Ghosh,"Microsoft Research, Redmond, USA"
Cristiano Giuffrida,VU Amsterdam
Neil Gong,Duke University
Dov Gordon,George Mason University
Guofei Gu,Texas A&M University
Trinabh Gupta,UC Santa Barbara
Xi He,University of Waterloo
Amir Herzberg,University of Connecticut
Amir Houmansadr,UMass Amherst
Suman Jana,Columbia University
L Jean Camp,Indiana University
Somesh Jha,"University of Wisconsin, Madison"
Sanjay Jha,UNSW Sydney
Aaron Johnson,U.S. Naval Research Laboratory
Murat Kantarcioglu,University of Texas at Dallas
Alexandros Kapravelos,North Carolina State University
Aggelos Kiayias,University of Edinburgh and IOHK
Daniel Kifer,Penn State University
Yongdae Kim,KAIST
Katharina Krombholz,CISPA Helmholtz Center for Info. Security
Wenke Lee,Georgia Institute of Technology
Dave Levin,University of Maryland
Ninghui Li,Purdue University
Zhou Li,UC Irvine
David Lie,University of Toronto
Zhiqiang Lin,Ohio State University
Martina Lindorfer,TU Wien
Peng Liu,Penn State University
Kangjie Lu,University of Minnesota
Loi Luu,Kyber Network
Shiqing Ma,Rutgers University
Matteo Maffei,TU Wien
Piotr Mardziel,Carnegie Mellon University
Stephen McCamant,University of Minnesota
Patrick McDaniel,Penn State University
Jiang Ming,University of Texas at Arlington
Jelena Mirkovic,USC Information Sciences Institute
Z. Morley Mao,University of Michigan
Andrew Myers,Cornell University
Kartik Nayak,Duke University
Nick Nikiforakis,Stony Brook University
Peng Ning,Google
Ariel Nof,Technion
Catuscia Palamidessi,INRIA
Nicolas Papernot,University of Toronto and Vector Institute
Paul Pearce,Georgia Tech
Giancarlo Pellegrino,CISPA Helmholtz Center for Information Security
Roberto Perdisci,University of GA and Georgia Institute of Technology
Frank Piessens,KU Leuven
Jason Polakis,University of Illinois at Chicago
Michalis Polychronakis,Stony Brook University
Georgios Portokalidis,Stevens Institute of Technology
Sara Rampazzi,University of Michigan
Aanjhan Ranganathan,Northeastern University
Aseem Rastogi,Microsoft Research
Mariana Raykova,Google
Kaveh Razavi,Vrije Universiteit Amsterdam
Michael Reiter,UNC-Chapel Hill
Ling Ren,University of Illinois Urbana Champaign
Konrad Rieck,TU Braunschweig
Peter Rindal,Visa Research
William Robertson,Northeastern University
Andrei Sabelfeld,Chalmers
Brendan Saltaformaggio,Georgia Institute of Technology
David Sands,Chalmers
Nolen Scaife,University of Colorado Boulder
Jörg Schwenk,Ruhr University Bochum
Reza Shokri,National University of Singapore
Yan Shoshitaishvili,Arizona State University
Radu Sion,Private Machines Inc and Stony Brook University
Alex C. Snoeren,UC San Diego
Ben Stock,CISPA Helmholtz Center for Information Security
Alley Stoughton,Boston University
Gianluca Stringhini,Boston University
Min Suk Kang,National University of Singapore
Yixin Sun,University of Virginia
Mohit Tiwari,UT Austin and Symmetry Systems
Jonathan Ullman,Northeastern University
Blase Ur,University of Chicago
Narseo Vallina-Rodriguez,IMDEA Networks/ICSI
Erik van der Kouwe,Vrije Universiteit Amsterdam
Venkat Venkatakrishnan,UIC
Muthuramakrishnan Venkitasubramaniam,University of Rochester
Ruoyu “Fish” Wang,Arizona State University
Xiao Wang,Northwestern University
XiaoFeng Wang,Indiana University
Ting Wang,Pennsylvania State University
Xusheng Xiao,Case Western Reserve University
Xiaokui Xiao,National University of Singapore
Xinyu Xing,Penn State University
Luyi Xing,Indiana University Bloomington
Daniel Zappala,Brigham Young University
Fengwei Zhang,SUSTech
Yinqian Zhang,Ohio State University
Xiangyu Zhang,Purdue University
Danfeng Zhang,Penn State University
Yang Zhang,CISPA Helmholtz Center for Information Security
Lorenzo Cavallaro,"King’s College London, UK"
Johannes Kinder,"Bundeswehr University Munich, Germany"
XiaoFeng Wang,"Indiana University, USA"
Jonathan Katz,"George Mason University, USA"
Gail-Joon Ahn,Arizona State University
Sumayah Alrwais,King Saud University
Owen Arden,UC Santa Cruz
Adam Aviv,The George Washington University
Erman Ayday,Case Western Reserve University
Michael Backes,CISPA Helmholtz Center for Information Security
Raef Bassily,Ohio State University
Gilles Barthe,MPI Security and Privacy and IMDEA Software Institute
Lujo Bauer,CMU
Mihir Bellare,UCSD
Karthikeyan Bhargavan,INRIA
Leyla Bilge,Symantec
Vincent Bindschaedler,University of Florida
Jeremiah Blocki,Purdue University
Rakesh Bobba,Oregon State University
Sven Bugiel,CISPA Helmholtz Center for Information Security
Christian Cachin,IBM Research Zürich
L. Jean Camp,Indiana University
Yinzhi Cao,Johns Hopkins University
Alvaro Cardenas,UC Santa Cruz
David Cash,University of Chicago
Haibo Chen,Shanghai Jiao Tong University
Hao Chen,"University of California, Davis"
Hao Chen,Microsoft Research
Kai Chen,"Institute of Information Engineering, Chinese Academy of Sciences, China"
Shuo Chen,Microsoft Research
Yan Chen,Northwestern University
Yingying Chen,Rutgers University
Omar Chowdhury,The University of Iowa
Nicolas Christin,Carnegie Mellon University
Weidong Cui,Microsoft Research
Lucas Davi,University of Duisburg-Essen
Lorenzo De Carli,Worcester Polytechnic Institute
Emiliano De Cristofaro,UCL
Soteris Demetriou,Imperial College London
Wenrui Diao,Shandong University
Adam Doupe,Arizona State University
Haixin Duan,"360 ESG Institute of Security Research; Institute for Network Science and Cyberspace, Tsinghua University"
Tudor Dumitras,Univ. Maryland
Manuel Egele,Boston University
Ittay Eyal,"Technion, Israel"
Sascha Fahl,University of Hannover
Kassem Fawaz,University of Wisconsin-Madison
Dario Fiore,IMDEA Software Institute
Marc Fischlin,TU Darmstadt
Sara Foresti,Università degli Studi di Milano
Michael Franz,"University of California, Irvine, USA"
Xinyang Ge,Penn State
Daniel Genkin,University of Michigan
Rosario Gennaro,"City College, CUNY"
Irene Giacomelli,Protocol Labs
Neil Gong,Duke University
Guofei Gu,Texas A&M
Yong Guan,Iowa State University
Carl Gunter,University of Illinois
Weili Han,Fudan University
Carmit Hazay,Bar-Ilan University
Ryan Henry,University of Calgary
Michael Hicks,University of Maryland
Thorsten Holz,Ruhr-University Bochum
Nick Hopper,University of Minnesota
Amir Houmansadr,UMass Amherst
Yan Huang,Indiana University
Trent Jaeger,Penn State University
Tibor Jager,Paderborn University
Rob Jansen,U.S. Naval Research Laboratory
Somesh Jha,University of Wisconsin
Shouling Ji,Zhejiang University
Yier Jin,University of Florida
Brent ByungHoon Kang,KAIST
Murat Kantarcioglu,University of Texas at Dallas
Alexandros Kapravelos,North Carolina State University
Aniket Kate,Purdue University
Jonathan Katz,University of Maryland
Aggelos Kiayias,University of Edinburgh
Taesoo Kim,Georgia Institute of Technology
Yongdae Kim,KAIST
Engin Kirda,Northeastern University
Ralf Kuesters,"University of Stuttgart, Germany"
Bum Jun Kwon,National Security Research Institute
Ruby Lee,Princeton
Wenke Lee,Georgia Institute of Technology
Kirill Levchenko,University of Illinois Urbana-Champaign
Bo Li,UIUC
Ninghui Li,Purdue University
Zhou Li,UC Irvine
Zhenkai Liang,National University of Singapore
Xiaojing Liao,Indiana University
David Lie,Univ. Toronto
Zhiqiang Lin,Ohio State University
Peng Liu,Pennsylvania State University
Yang Liu,Nanyang Technological University
Wenjing Lou,Virginia Polytechnic Institute and State University
Kangjie Lu,University of Minnesota
Vadim Lyubashevsky,IBM Research - Zurich
Ashwin Machanavajjhala,Duke University
Matteo Maffei,TU Wien
Mohammad Mannan,Concordia University
Damon McCoy,NYU
Patrick McDaniel,Penn State University
Ian Miers,Cornell Tech; University of Maryland
Andrew Miller,University of Illinois at Urbana-Champaign
Jiang Ming,University of Texas at Arlington
Ilya Mironov,Google
Esfandiar Mohammadi,ETH Zurich
Payman Mohassel,Yahoo Inc
Muhammad Naveed,USC
Stefan Nuernberger,CISPA Helmholtz Center i.G.
Olya Ohrimenko,Microsoft Research
Claudio Orlandi,Aarhus University
Nicolas Papernot,Penn State
Kenny Paterson,RHUL/ETH Zurich
Mathias Payer,EPFL
Paul Pearce,Georgia Tech; Facebook; International Computer Science Institute
Adrian Perrig,ETH
Frank Piessens,KU Leuven
Feng Qian,University of Minnesota - Twin Cities
Zhiyun Qian,UC Riverside
Mike Reiter,UNC
William Robertson,Northeastern University
Mike Rosulek,Oregon State University
Andrew Ruef,Independent
Ulrich Rührmair,LMU Munich
Andrei Sabelfeld,Chalmers University of Technology
Ahmad-Reza Sadeghi,TU Darmstadt
Nitesh Saxena,The University of Alabama at Birmingham
Joshua Schiffman,"HP Labs, HP Inc."
Benedikt Schmidt,Google
Dominique Schröder,Friedrich-Alexander Universität ErlangenNürnberg
Abhi Shelat,Northeastern University
Seungwon Shin,KAIST
Reza Shokri,National University of Singapore (NUS)
Radu Sion,Stony Brook University
Adam Smith,Boston University
Chengyu Song,UC Riverside
Ben Stock,CISPA Helmholtz Center for Information Security
Gianluca Stringhini,Boston University
Kun Sun,George Mason University
Paul Syverson,U.S. Naval Research Laboratory
Kunal Talwar,Google Inc
Yuan Tian,University of Virginia
Nils Ole Tippenhauer,CISPA Helmholtz-Zentrum i.G.
Mohit Tiwari,University of Texas - Austin
Blase Ur,University of Chicago
Venkat Venkatakrishnan,UIC
Giovanni Vigna,UC Santa Barbara
Hayawardh Vijayakumar,Samsung Research America
Haining Wang,University of Delaware
Ruoyu 'Fish' Wang,Arizona State University
Wenhao Wang,"Institute of Information Engineering, CAS"
XiaoFeng Wang,Indiana University Bloomington
Xiao Wang,"MIT, Boston University"
Rebecca Wright,Rutgers University
Dinghao Wu,Pennsylvania State University
Tao Xie,UIUC
Luyi Xing,Indiana University Bloomington
Xinyu Xing,Pennsylvania State University
Li Xiong,Emory U
Wenyuan Xu,Zhejiang University
Min Yang,Fudan University
Danfeng Yao,"Virginia Tech, Dept of Computer Science"
Yuval Yarom,University of Adelaide and Data61
Arkady Yerukhimovich,George Washington University
Heng Yin,UC Riverside
Ting Yu,Qatar Computing Research Institute
Yu Yu,Shanghai Jiao Tong University
Chao Zhang,Institute for Network Sciences and Cyberspace of Tsinghua University
Danfeng Zhang,Penn State University
Fengwei Zhang,Wayne State University
Kehuan Zhang,The Chinese University of Hong Kong
Xiangyu Zhang,Purdue University
Yang Zhang,CISPA Helmholtz Center for Information Security
Yinqian Zhang,Ohio State
Yupeng Zhang,UC Berkeley
Jianying Zhou,Singapore University of Technology and Design
Yajin Zhou,Zhejiang University
Zhe Zhou,Fudan University
Daniel Takabi,Georgia State University
Thomas Ristenpart,Cornell Tech
Patrick Traynor,University of Florida
Trent Jaeger,Pennsylvania State University
Alina Oprea,Northeastern University
Thorsten Holz,Ruhr-Universität Bochum
Adam Aviv,The George Washington University
Davide Balzarotti,Eurecom
Gilles Barthe,MPI-SP and IMDEA Software Institute
Lujo Bauer,Carnegie Mellon University
Karthikeyan Bhargavan,Inria
Antonio Bianchi,Purdue University
Nataliia Bielova,Inria
Battista Biggio,University of Cagliari
Eric Bodden,Paderborn University and Fraunhofer IEM
Joseph Bonneau,New York University
Kevin Borgolte,Princeton University
Ioana Boureanu,University of Surrey
Billy Brumley,Tampere University
Chris Brzuska,Aalto University
Kevin Butler,University of Florida
Brent Byunghoon Kang,KAIST
Srdjan Capkun,ETH Zurich
Nicholas Carlini,Google
David Cash,University of Chicago
Lorenzo Cavallaro,King's College London
Melissa Chase,Microsoft Research Redmond
Rahul Chatterjee,University of Wisconsin-Madison
Nicolas Christin,Carnegie Mellon University
Henry Corrigan-Gibbs,EPFL and MIT CSAIL
Manuel Costa,Microsoft Research
Cas Cremers,CISPA Helmholtz Center for Information Security
Weidong Cui,Microsoft Research
Rachel Cummings,Georgia Institute of Technology
Anupam Das,North Carolina State University
Nathan Dautenhahn,Rice University
Emiliano De Cristofaro,University College London
Brendan Dolan-Gavitt,New York University
Adam Doupé,Arizona State University
Markus Dürmuth,Ruhr-Universität Bochum
Giulia Fanti,Carnegie Mellon University
Sebastian Faust,TU Darmstadt
Kassem Fawaz,University of Wisconsin-Madison
Tobias Fiebig,TU Delft
Anders Fogh,Intel Corporation
Cedric Fournet,Microsoft Research
Michael Franz,University of California Irvine
Matt Fredrikson,Carnegie Mellon University
Adria Gascon,Google Research
Arthur Gervais,Imperial College London
Neil Gong,Duke University
Guofei Gu,Texas A&M University
Andreas Haeberlen,University of Pennsylvania
Matthew Hicks,Virginia Tech
Thorsten Holz,Ruhr-Universität Bochum
Amir Houmansadr,UMass Amherst
Catalin Hritcu,Max Planck Institute for Security and Privacy (MPI-SP)
Luca Invernizzi,Google
Tibor Jager,Bergische Universität Wuppertal
Suman Jana,Columbia University
Limin Jia,Carnegie Mellon University
Aniket Kate,Purdue University
Stefan Katzenbeisser,University of Passau
Yongdae Kim,Korea Advanced Institute of Science and Technology (KAIST)
David Kohlbrenner,UC Berkeley
Katharina Krombholz,CISPA Helmholtz Center for Information Security
Ralf Kuesters,University of Stuttgart
Boris Köpf,Microsoft Research
Tancrède Lepoint,Google
Qi Li,Tsinghua University
Frank Li,Georgia Institute of Technology
Xiaojing Liao,Indiana University Bloomington
David Lie,University of Toronto
Zhiqiang Lin,The Ohio State University
Martina Lindorfer,TU Wien
Matteo Maffei,TU Wien
Sergio Maffeis,Imperial College London
Clémentine Maurice,"CNRS, IRISA"
Michelle Mazurek,University of Maryland
Damon McCoy,New York University
Andrew Miller,University of Illinois at Urbana-Champaign
Nick Nikiforakis,Stony Brook University
Guevara Noubir,Northeastern University
Olga Ohrimenko,The University of Melbourne
Alina Oprea,Northeastern University
Yossi Oren,Ben-Gurion University
Nicolas Papernot,University of Toronto and Vector Institute
Mathias Payer,EPFL
Paul Pearce,Georgia Tech and ICSI
Marcus Peinado,Microsoft Research
Giancarlo Pellegrino,CISPA Helmholtz Center for Information Security
Roberto Perdisci,University of Georgia
Frank Piessens,KU Leuven
Benny Pinkas,VMware Research / Bar Ilan University
Jason Polakis,University of Illinois at Chicago
Michalis Polychronakis,Stony Brook University
Christina Pöpper,New York University Abu Dhabi
Zhiyun Qian,University of California Riverside
Ananth Raghunathan,Google
Aanjhan Ranganathan,Northeastern University
Kasper Rasmussen,University of Oxford
Mariana Raykova,Google
Konrad Rieck,TU Braunschweig
William Robertson,Northeastern University
Christian Rossow,CISPA Helmholtz Center for Information Security
Andrei Sabelfeld,Chalmers University of Technology
Brendan Saltaformaggio,Georgia Institute of Technology
Dominique Schröder,Friedrich-Alexander-Universität Erlangen-Nürnberg
Jörg Schwenk,Ruhr-Universität Bochum
Vyas Sekar,Carnegie Mellon University
Simha Sethumadhavan,Columbia University/Chip Scan
Srinath Setty,Microsoft Research
Hovav Shacham,The University of Texas at Austin
Emily Shen,MIT Lincoln Laboratory
Elaine Shi,Cornell
Reza Shokri,National University of Singapore (NUS)
Yan Shoshitaishvili,Arizona State University
Emily Stark,Google
Deian Stefan,UC San Diego
Ben Stock,CISPA Helmholtz Center for Information Security
Thorsten Strufe,Karlsruhe Institute of Technology (KIT) and CeTI/TU-Dresden
Gang Tan,Penn State University
Vanessa Teague,Thinking Cybersecurity and The Australian National University
Kurt Thomas,Google
Yuan Tian,University of Virginia
Carmela Troncoso,EPFL
Jonathan Ullman,Northeastern University
Selcuk Uluagac,Florida International University
Blase Ur,University of Chicago
Xiao Wang,Northwestern University
Yuval Yarom,University of Adelaide and Data61
Yanfang (Fanny) Ye,Case Western Reserve University
Ting-Fang Yen,DataVisor
Heng Yin,UC Riverside
Fengwei Zhang,Southern University of Science and Technology (SUSTech)
Ben Zhao,University of Chicago
Yajin Zhou,Zhejiang University
Thyla van der Merwe,Mozilla
Christopher Kruegel,UC Santa Barbara
Hovav Shacham,"University of California, San Diego"
Abhi Shelat,Northeastern University
Adam Bates,University of Illinois at Urbana-Champaign
Adam Doupé,Arizona State University
Adrian Perrig,ETH Zurich
Adrienne Porter Felt,Google
Aggelos Kiayias,University of Edinburgh & IOHK
Alessandro Chiesa,UC Berkeley
Alexandros Kapravelos,North Carolina State University
Alina Oprea,Northeastern University
Ananth Raghunathan,Google
Anders Fogh,Intel Corporation
Andrei Sabelfeld,Chalmers University of Technology
Andrew Miller,University of Illinois at Urbana-Champaign
Aniket Kate,Purdue University
Anja Lehmann,IBM Research - Zurich
Ari Juels,Cornell Tech
Asia Slowinska,IBM Security
Aurelien Francillon,EURECOM
Aylin Caliskan,George Washington University
Bo Li,UC Berkeley
Brendan Dolan-Gavitt,NYU
Cas Cremers,University of Oxford
Chris Kanich,University of Illinois at Chicago
Claudia Diaz,KU Leuven
Cristiano Giuffrida,Vrije Universiteit Amsterdam
Daniel Genkin,University of Pennsylvania and University of Maryland
Daniela Oliveira,University of Florida
Daphne Yao,Virginia Tech
Dave Levin,University of Maryland
David Evans,University of Virginia
David Kotz,Dartmouth College
Deian Stefan,UC San Diego
Engin Kirda,Northeastern University
Fabian Monrose,University of North Carolina at Chapel Hill
Farinaz Koushanfar,University of California San Diego
Foteini Baldimtsi,George Mason University
Frank Piessens,KU Leuven
Franziska Roesner,University of Washington
Gianluca Stringhini,University College London
Guofei Gu,Texas A&M University
Herbert Bos,Vrije Universiteit Amsterdam
Joseph Bonneau,New York University
Juan Caballero,IMDEA Software Institute
Kasper Rasmussen,University of Oxford
Kenny Paterson,Royal Holloway University of London
Konrad Rieck,TU Braunschweig
Konstantin (Kosta) Beznosov,University of British Columbia
Kurt Thomas,Google
Leyla Bilge,Symantec Research Labs
Long Lu,Northeastern University
Lorrie Cranor,Carnegie Mellon University
Lujo Bauer,Carnegie Mellon University
Manos Antonakakis,Georgia Institute of Technology
Manuel Egele,Boston University
Mariana Raykova,Yale University
Marina Blanton,University at Buffalo
Mathias Payer,EPFL and Purdue University
Matt Fredrikson,Carnegie Mellon University
Matthew Hicks,Virginia Tech
Michael Bailey,University of Illinois at Urbana-Champaign
Michael Franz,University of California at Irvine
Michalis Polychronakis,Stony Brook University
Michelle Mazurek,University of Maryland
Mihai Christodorescu,Visa Research
Mike Reiter,University of North Carolina at Chapel Hill
Mike Rosulek,Oregon State University
Nick Feamster,Princeton University
Nick Nikiforakis,Stony Brook University
Nickolai Zeldovich,MIT CSAIL
Nicolas Christin,Carnegie Mellon University
Niels Provos,Google Inc
Nikhil Swamy,Microsoft Research
Nitesh Saxena,University of Alabama at Birmingham
Omar Chowdhury,University of Iowa
Payman Mohassel,Visa Research
Piotr Mardziel,Carnegie Mellon University
Prateek Mittal,Princeton University
Ralf Kuesters,University of Stuttgart
Reza Shokri,National University of Singapore (NUS)
Rob Reeder,Google
Robert Watson,University of Cambridge
Roberto Perdisci,University of Georgia and Georgia Institute of Technology
Rosario Gennaro,The City College of New York
Roya Ensafi,University of Michigan
Ruby Lee,Princeton University
Sarah Meiklejohn,University College London
Sascha Fahl,Leibniz University Hannover
Sergio Maffeis,Imperial College London
Somesh Jha,University of Wisconsin at Madison
Srdjan Capkun,ETH Zurich
Stefan Katzenbeisser,TU Darmstadt
Taesoo Kim,Georgia Tech
Thorsten Holz Ruhr,Universität Bochum
Tom Ristenpart,Cornell Tech
Tom Shrimpton,University of Florida
Trent Jaeger,Penn State University
Tudor Dumitras,University of Maryland at College Park
Veronique Cortier,CNRS and Loria
Virgil Gligor,Carnegie Mellon University
Vladimir Kolesnikov,Georgia Tech
Vyas Sekar,Carnegie Mellon University
Wenke Lee,Georgia Institute of Technology
Wenyuan Xu,Zhejiang University
William Robertson,Northeastern University
XiaoFeng Wang,Indiana University
Zhiyun Qian,University of California at Riverside
Wenyuan Xu,Zhejiang University
Mathias Payer,EPFL
Ahmad-Reza Sadeghi,Technical University of Darmstadt
Alessandro Sorniotti,IBM Research
Alexandra Dmitrienko,University of Wuerzburg
Alvaro Cardenas,UC Santa Cruz
Anh Dinh,Singapore University of Technology and Design
Anil Kurmus,IBM Research Europe – Zurich
Antonio Bianchi,Purdue University
Ardalan Amiri Sani,UC Irvine
Arthur Gervais,Imperial College London
Benjamin Andow,Google
Benjamin Beurdouche,Mozilla
Brendan Saltaformaggio,Georgia Institute of Technology
Brent ByungHoon Kang,KAIST
Chao Shen,Xi’an Jiaotong University
Christina Garman,Purdue University
Christina Pöpper,New York University Abu Dhabi
Christopher Liebchen,Google
Daniel Holcomb,UMass Amherst
Daniele Antonioli,EURECOM
Daniele Cono D’Elia,Sapienza University of Rome
Ding Wang,Nankai University
Doowon Kim,"University of Tennessee, Knoxville"
Emiliano De Cristofaro,UCL
Fengwei Zhang,Southern University of Science and Technology (SUSTech)
Flavio Toffalini,EPFL
Frederik Braun,Mozilla
Gang Qu,University of Maryland
Gang Wang,University of Illinois at Urbana-Champaign
Gianluca Stringhini,Boston University
Guofei Gu,Texas A&M
Haibin Zhang,Beijing Institute of Technology
Haipeng Cai,Washington State University
Hamed Okhravi,MIT Lincoln Laboratory
Haojin Zhu,Shanghai Jiao Tong University
Hong Hu,Penn State University
Houman Homayoun,UC Davis
Ivan De Oliveira Nunes,Rochester Institute of Technology
Jason (Minhui) Xue,CSIRO’s Data61
Jeyavijayan Rajendran,Texas A&M University
Joel Frank,Ruhr-Universität Bochum
Johanna Sepulveda,Airbus Defence and Space
Jon McCune,Google
Jun Xu,The University of Utah
Kangjie Lu,University of Minnesota
Kapil Singh,IBM T.J. Watson Research Center
Karl Wüst,CISPA Helmholtz Center for Information Security
Katharina Krombholz,CISPA Helmholtz Center for Information Security
Kelsey Fulton,University of Maryland
Kun Sun,George Mason University
Lannan Luo,University of South Carolina
Lejla Batina,Radboud University
Limin Jia,CMU
Lucas Davi,University of Duisburg-Essen
Manuel Egele,Boston University
Marcel Busch,EPFL
Marcus Peinado,Microsoft Research
Markus Miettinen,Technical University of Darmstadt
Mauro Conti,University of Padua
Michael Schwarz,CISPA Helmholtz Center for Information Security
Mihalis Maniatakos,New York University Abu Dhabi
Mu Zhang,University of Utah
Nathan Malkin,University of Maryland
Neil Gong,Duke University
Nele Mentens,Leiden University and KU Leuven
Norrathep Rattanavipanon,"Prince of Songkla University, Phuket Campus"
Pedro Moreno-Sanchez,IMDEA Software Institute
Qi Alfred Chen,UC Irvine
Qi Li,Tsinghua University
Qiang Tang,The University of Sydney
Ren Zhang,Nervos
Saman Zonouz,Rutgers University
Samuel Jero,MIT Lincoln Laboratory
Santiago Torres-Arias,Purdue University
Sarah Zennou,Airbus
Sazzadur Rahaman,University of Arizona
Selcuk Uluagac,Florida International University
Srdjan Capkun,ETH Zurich
Srdjan Matic,IMDEA Software Institute
Stefan Brunthaler,"μCSRL, CODE, UniBwM"
Stefanie Roos,TU Delft
Stjepan Picek,"TU Delft, The Netherlands"
Syed Rafiul Hussain,Pennsylvania State University
Taegyu Kim,Pennsylvania State University
Tianhao Wang,University of Virginia
Tiffany Bao,Arizona State University
Ting Chen,University of Electronic Science and Technology of China
Trent Jaeger,Penn State University
William Robertson,Northeastern University
Xiaoyu Ji,Zhejiang University
Xiapu Luo,The Hong Kong Polytechnic University
Xinyang Ge,Netflix
Yan Shoshitaishvili,Arizona State University
Yang Zhang,CISPA Helmholtz Center for Information Security
Yanick Fratantonio,Google
Yanjiao Chen,Zhejiang University
Yongdae Kim,KAIST
Yuan Tian,University of Virginia
Yuseok Jeon,Ulsan National Institute of Science and Technology (UNIST)
Z. Berkay Celik,Purdue University
Zahra Ghodsi,UC San Diego
Zhenkai Liang,National University of Singapore
Zhou Li,"University of California, Irvine"
Farinaz Koushanfar,"University of California, San Diego"
Wenyaun Xu,Zhejiang University
Adam Doupe,Arizona State University
Adwait Nadkarni,William & Mary
Ahmad-Reza Sadeghi,Technical University of Darmstadt
Alexandra Dmitrienko,University of Wuerzburg
Alvaro Cardenas,UC Santa Cruz
Antonio Bianchi,Purdue University
Arthur Gervais,Imperial College London
Avesta Sasan,University of California Davis
Aysajan Abidin,"imec-COSIC, KU Leuven"
Ben Stock,CISPA Helmholtz Center for Information Security
Benjamin Andow,Google
Berkay Celik,Purdue University
Bita Rouhani,Microsoft
Brendan Saltaformaggio,Georgia Institute of Technology
Brent ByungHoon Kang,KAIST
Chao Shen,Xi’an Jiaotong University
Christopher Liebchen,Google
Cornelius Aschermann,Ruhr-Universität Bochum
Dan Wallach,Rice
Daniel Holcomb,University of Massachusetts Amherst
Dongyan Xu,Purdue University
Emiliano De Cristofaro,University College London
Gang Qu,University of Maryland
Gang Wang,University of Illinois at Urbana-Champaign
Guofei Gu,Texas A&M
Haixin Duan,Tsinghua University
Hamed Okhravi,MIT Lincoln Laboratory
Haojin Zhu,Shanghai Jiao Tong University
Hong Hu,Pennsylvania State University
Houman Homayoun,UC Davis
Ivan De Oliveira Nunes,Rochester Institute of Technology
Jeyavijayan Rajendran,Texas A&M University
Joel Frank,Ruhr-Universität Bochum
Johanna Sepulveda,Airbus Defence and Space
Kangjie Lu,University of Minnesota
Kapil Singh,IBM T.J. Watson Research Center
Katharina Kohls,Radboud University
Kun Sun,George Mason University
Lannan Luo,University of South Carolina
Lejla Batina,Radboud University
Limin Jia,CMU
Lucas Davi,University of Duisburg-Essen
Maliheh Shirvanian,Visa Research
Manuel Egele,Boston University
Marcus Peinado,Microsoft Research
Markus Miettinen,Technical University of Darmstadt
Mathias Payer,EPFL
Mauro Conti,University of Padua
Michael Franz,"University of California, Irvine"
"Minhui, Jason Xue",The University of Adelaide
Neil Gong,Duke University
Nele Mentens,Leiden University and KU Leuven
Ning Zhang,Washington University in St. Louis
Norrathep Rattanavipanon,"Prince of Songkla University, Phuket Campus"
Pedro Moreno-Sanchez,IMDEA Software Institute
Qi Alfred Chen,UC Irvine
Qi Li,Tsinghua University
Qian Wang,Wuhan University
